Breakdown_ID,Tournament_ID,Platform,Broadcast_Language,Platform_Peak_Viewers,Platform_Hours_Watched_k,Viewer_Share_Pct
VBD_0013025,TN_002779,TikTok Live,Southeast Asian,30835,960.47,23.4
VBD_0013026,TN_002779,YouTube,Vietnamese,25894,806.57,19.6
VBD_0013027,TN_002779,Twitch,English,18671,581.59,14.2
VBD_0013028,TN_002779,Facebook Gaming,Portuguese,9674,301.34,7.3
VBD_0013029,TN_002780,Twitch,English,23247,245.32,45.3
VBD_0013030,TN_002780,Twitch,Russian,10479,110.59,20.4
VBD_0013031,TN_002780,YouTube,Portuguese,9713,102.5,18.9
VBD_0013032,TN_002780,Twitch,Spanish,5712,60.28,11.1
VBD_0013033,TN_002780,Chzzk / AfreecaTV,Korean,4992,52.68,9.7
VBD_0013034,TN_002781,Twitch,English,35502,441.95,51.3
VBD_0013035,TN_002781,YouTube,English,16557,206.12,23.9
VBD_0013036,TN_002781,Twitch,European,11209,139.54,16.2
VBD_0013037,TN_002781,YouTube,Asian,7313,91.04,10.6
VBD_0013038,TN_002782,Twitch,English,166558,1632.95,47.3
VBD_0013039,TN_002782,YouTube,English,80435,788.59,22.8
VBD_0013040,TN_002782,Twitch,European,48686,477.32,13.8
VBD_0013041,TN_002782,YouTube,Asian,24702,242.19,7.0
VBD_0013042,TN_002783,Twitch,English,347177,11301.2,47.5
VBD_0013043,TN_002783,Twitch,Russian,143902,4684.25,19.7
VBD_0013044,TN_002783,YouTube,Portuguese,118316,3851.4,16.2
VBD_0013045,TN_002783,Twitch,Spanish,81453,2651.45,11.2
VBD_0013046,TN_002783,Chzzk / AfreecaTV,Korean,58089,1890.9,8.0
VBD_0013047,TN_002784,YouTube,Indonesian,25026,595.07,35.3
VBD_0013048,TN_002784,TikTok Live,Southeast Asian,19450,462.5,27.4
VBD_0013049,TN_002784,YouTube,Vietnamese,15909,378.3,22.4
VBD_0013050,TN_002784,Twitch,English,11131,264.7,15.7
VBD_0013051,TN_002784,Facebook Gaming,Portuguese,2676,63.64,3.8
VBD_0013052,TN_002785,Twitch,English,157529,2642.81,51.1
VBD_0013053,TN_002785,YouTube,English,80358,1348.15,26.1
VBD_0013054,TN_002785,Twitch,European,42412,711.53,13.8
VBD_0013055,TN_002785,YouTube,Asian,39605,664.45,12.8
VBD_0013056,TN_002786,YouTube,Indonesian,1461408,82822.6,35.6
VBD_0013057,TN_002786,TikTok Live,Southeast Asian,968222,54872.22,23.6
VBD_0013058,TN_002786,YouTube,Vietnamese,810176,45915.22,19.7
VBD_0013059,TN_002786,Twitch,English,512839,29064.21,12.5
VBD_0013060,TN_002786,Facebook Gaming,Portuguese,139857,7926.14,3.4
VBD_0013061,TN_002787,Twitch,English,10910,130.0,49.9
VBD_0013062,TN_002787,YouTube,English,5599,66.72,25.6
VBD_0013063,TN_002787,Twitch,European,3146,37.49,14.4
VBD_0013064,TN_002787,YouTube,Asian,2365,28.18,10.8
VBD_0013065,TN_002788,YouTube,Indonesian,3001419,84329.49,37.0
VBD_0013066,TN_002788,TikTok Live,Southeast Asian,1993519,56011.01,24.6
VBD_0013067,TN_002788,YouTube,Vietnamese,1814145,50971.19,22.4
VBD_0013068,TN_002788,Twitch,English,1347646,37864.2,16.6
VBD_0013069,TN_002788,Facebook Gaming,Portuguese,582518,16366.75,7.2
VBD_0013070,TN_002789,Twitch,English,51035,608.85,33.5
VBD_0013071,TN_002789,YouTube,Vietnamese,38253,456.36,25.1
VBD_0013072,TN_002789,YouTube,Korean,26006,310.26,17.1
VBD_0013073,TN_002789,AfreecaTV / SOOP,Korean,19957,238.09,13.1
VBD_0013074,TN_002789,Twitch,Spanish,7744,92.39,5.1
VBD_0013075,TN_002790,Twitch,English,115960,1190.78,50.8
VBD_0013076,TN_002790,YouTube,English,58333,599.02,25.6
VBD_0013077,TN_002790,Twitch,European,34725,356.59,15.2
VBD_0013078,TN_002790,YouTube,Asian,21740,223.25,9.5
VBD_0013079,TN_002791,Twitch,English,227419,4109.42,49.9
VBD_0013080,TN_002791,YouTube,English,121953,2203.67,26.8
VBD_0013081,TN_002791,Twitch,European,58500,1057.09,12.8
VBD_0013082,TN_002791,YouTube,Asian,39241,709.08,8.6
VBD_0013083,TN_002792,Twitch,English,55646,667.73,33.9
VBD_0013084,TN_002792,YouTube,Vietnamese,39218,470.61,23.9
VBD_0013085,TN_002792,YouTube,Korean,27965,335.57,17.0
VBD_0013086,TN_002792,AfreecaTV / SOOP,Korean,16233,194.79,9.9
VBD_0013087,TN_002792,Twitch,Spanish,9994,119.93,6.1
VBD_0013088,TN_002793,Twitch,English,17568,406.52,43.0
VBD_0013089,TN_002793,Twitch,Russian,7255,167.88,17.8
VBD_0013090,TN_002793,YouTube,Portuguese,7467,172.79,18.3
VBD_0013091,TN_002793,Twitch,Spanish,3835,88.75,9.4
VBD_0013092,TN_002793,Chzzk / AfreecaTV,Korean,1684,38.98,4.1
VBD_0013093,TN_002794,Twitch,English,835702,50320.97,46.8
VBD_0013094,TN_002794,Twitch,Russian,338101,20358.46,18.9
VBD_0013095,TN_002794,YouTube,Portuguese,325552,19602.82,18.2
VBD_0013096,TN_002794,Twitch,Spanish,148351,8932.84,8.3
VBD_0013097,TN_002794,Chzzk / AfreecaTV,Korean,175579,10572.35,9.8
VBD_0013098,TN_002795,Twitch,English,12643,210.97,33.0
VBD_0013099,TN_002795,YouTube,Vietnamese,10474,174.78,27.4
VBD_0013100,TN_002795,YouTube,Korean,7026,117.25,18.4
VBD_0013101,TN_002795,AfreecaTV / SOOP,Korean,4579,76.41,12.0
VBD_0013102,TN_002795,Twitch,Spanish,2430,40.56,6.4
VBD_0013103,TN_002796,Twitch,English,120895,5781.5,33.6
VBD_0013104,TN_002796,YouTube,Vietnamese,85057,4067.65,23.6
VBD_0013105,TN_002796,YouTube,Korean,80676,3858.15,22.4
VBD_0013106,TN_002796,AfreecaTV / SOOP,Korean,51470,2461.44,14.3
VBD_0013107,TN_002796,Twitch,Spanish,36382,1739.91,10.1
VBD_0013108,TN_002797,Twitch,English,746487,47316.08,50.1
VBD_0013109,TN_002797,YouTube,English,377564,23931.88,25.3
VBD_0013110,TN_002797,Twitch,European,262338,16628.3,17.6
VBD_0013111,TN_002797,YouTube,Asian,163990,10394.56,11.0
VBD_0013112,TN_002798,Twitch,English,174294,2553.01,43.5
VBD_0013113,TN_002798,Twitch,Russian,81127,1188.33,20.3
VBD_0013114,TN_002798,YouTube,Portuguese,75639,1107.94,18.9
VBD_0013115,TN_002798,Twitch,Spanish,34542,505.97,8.6
VBD_0013116,TN_002798,Chzzk / AfreecaTV,Korean,38545,564.6,9.6
VBD_0013117,TN_002799,Twitch,English,314051,24573.02,33.0
VBD_0013118,TN_002799,YouTube,Vietnamese,247646,19377.2,26.0
VBD_0013119,TN_002799,YouTube,Korean,174035,13617.48,18.3
VBD_0013120,TN_002799,AfreecaTV / SOOP,Korean,140211,10970.86,14.7
VBD_0013121,TN_002799,Twitch,Spanish,54828,4290.1,5.8
VBD_0013122,TN_002800,Twitch,English,138875,917.79,45.0
VBD_0013123,TN_002800,Twitch,Russian,65912,435.6,21.4
VBD_0013124,TN_002800,YouTube,Portuguese,54145,357.83,17.5
VBD_0013125,TN_002800,Twitch,Spanish,37475,247.67,12.1
VBD_0013126,TN_002800,Chzzk / AfreecaTV,Korean,19656,129.91,6.4
VBD_0013127,TN_002801,Twitch,English,46995,487.34,35.6
VBD_0013128,TN_002801,YouTube,Vietnamese,33524,347.64,25.4
VBD_0013129,TN_002801,YouTube,Korean,23077,239.31,17.5
VBD_0013130,TN_002801,AfreecaTV / SOOP,Korean,15902,164.91,12.0
VBD_0013131,TN_002801,Twitch,Spanish,7341,76.13,5.6
VBD_0013132,TN_002802,YouTube,Indonesian,50749,999.31,35.1
VBD_0013133,TN_002802,TikTok Live,Southeast Asian,33559,660.83,23.2
VBD_0013134,TN_002802,YouTube,Vietnamese,32748,644.85,22.6
VBD_0013135,TN_002802,Twitch,English,25251,497.23,17.4
VBD_0013136,TN_002802,Facebook Gaming,Portuguese,4979,98.05,3.4
VBD_0013137,TN_002803,Twitch,English,704418,37804.56,48.4
VBD_0013138,TN_002803,YouTube,English,402320,21591.64,27.6
VBD_0013139,TN_002803,Twitch,European,235344,12630.38,16.2
VBD_0013140,TN_002803,YouTube,Asian,164509,8828.83,11.3
VBD_0013141,TN_002804,Twitch,English,322591,19969.48,36.1
VBD_0013142,TN_002804,YouTube,Vietnamese,206250,12767.56,23.1
VBD_0013143,TN_002804,YouTube,Korean,193765,11994.7,21.7
VBD_0013144,TN_002804,AfreecaTV / SOOP,Korean,98947,6125.19,11.1
VBD_0013145,TN_002804,Twitch,Spanish,63856,3952.94,7.1
VBD_0013146,TN_002805,YouTube,Indonesian,658683,70052.14,33.8
VBD_0013147,TN_002805,TikTok Live,Southeast Asian,480783,51132.23,24.7
VBD_0013148,TN_002805,YouTube,Vietnamese,349216,37139.84,17.9
VBD_0013149,TN_002805,Twitch,English,237031,25208.77,12.2
VBD_0013150,TN_002805,Facebook Gaming,Portuguese,44954,4781.03,2.3
VBD_0013151,TN_002806,Twitch,English,13856,420.77,33.6
VBD_0013152,TN_002806,YouTube,Vietnamese,10353,314.41,25.1
VBD_0013153,TN_002806,YouTube,Korean,8524,258.87,20.7
VBD_0013154,TN_002806,AfreecaTV / SOOP,Korean,5399,163.97,13.1
VBD_0013155,TN_002806,Twitch,Spanish,3593,109.11,8.7
VBD_0013156,TN_002807,YouTube,Indonesian,2367450,127414.76,35.0
VBD_0013157,TN_002807,TikTok Live,Southeast Asian,1597073,85953.54,23.6
VBD_0013158,TN_002807,YouTube,Vietnamese,1254721,67528.34,18.5
VBD_0013159,TN_002807,Twitch,English,1181975,63613.24,17.5
VBD_0013160,TN_002807,Facebook Gaming,Portuguese,402703,21673.26,5.9
VBD_0013161,TN_002808,YouTube,Indonesian,123687,4759.28,35.7
VBD_0013162,TN_002808,TikTok Live,Southeast Asian,94158,3623.07,27.2
VBD_0013163,TN_002808,YouTube,Vietnamese,63105,2428.18,18.2
VBD_0013164,TN_002808,Twitch,English,46141,1775.43,13.3
VBD_0013165,TN_002808,Facebook Gaming,Portuguese,12196,469.31,3.5
VBD_0013166,TN_002809,Twitch,English,183650,3102.9,52.2
VBD_0013167,TN_002809,YouTube,English,85168,1438.98,24.2
VBD_0013168,TN_002809,Twitch,European,43355,732.52,12.3
VBD_0013169,TN_002809,YouTube,Asian,29126,492.11,8.3
VBD_0013170,TN_002810,YouTube,Indonesian,125194,1784.19,37.9
VBD_0013171,TN_002810,TikTok Live,Southeast Asian,89388,1273.91,27.0
VBD_0013172,TN_002810,YouTube,Vietnamese,72993,1040.25,22.1
VBD_0013173,TN_002810,Twitch,English,42548,606.37,12.9
VBD_0013174,TN_002810,Facebook Gaming,Portuguese,7611,108.47,2.3
VBD_0013175,TN_002811,Twitch,English,79377,619.02,37.4
VBD_0013176,TN_002811,YouTube,Vietnamese,59321,462.62,28.0
VBD_0013177,TN_002811,YouTube,Korean,36718,286.35,17.3
VBD_0013178,TN_002811,AfreecaTV / SOOP,Korean,27469,214.22,13.0
VBD_0013179,TN_002811,Twitch,Spanish,21175,165.13,10.0
VBD_0013180,TN_002812,YouTube,Indonesian,2720968,218246.86,36.7
VBD_0013181,TN_002812,TikTok Live,Southeast Asian,1741190,139659.64,23.5
VBD_0013182,TN_002812,YouTube,Vietnamese,1545056,123927.85,20.8
VBD_0013183,TN_002812,Twitch,English,1092194,87604.13,14.7
VBD_0013184,TN_002812,Facebook Gaming,Portuguese,256515,20574.89,3.5
VBD_0013185,TN_002813,Twitch,English,21693,366.88,34.6
VBD_0013186,TN_002813,YouTube,Vietnamese,16288,275.46,26.0
VBD_0013187,TN_002813,YouTube,Korean,12472,210.93,19.9
VBD_0013188,TN_002813,AfreecaTV / SOOP,Korean,7008,118.52,11.2
VBD_0013189,TN_002813,Twitch,Spanish,5043,85.3,8.0
VBD_0013190,TN_002814,YouTube,Indonesian,495865,17654.78,35.5
VBD_0013191,TN_002814,TikTok Live,Southeast Asian,344423,12262.85,24.7
VBD_0013192,TN_002814,YouTube,Vietnamese,278314,9909.12,19.9
VBD_0013193,TN_002814,Twitch,English,175515,6249.06,12.6
VBD_0013194,TN_002814,Facebook Gaming,Portuguese,89444,3184.58,6.4
VBD_0013195,TN_002815,Twitch,English,373491,13493.59,36.4
VBD_0013196,TN_002815,YouTube,Vietnamese,254470,9193.55,24.8
VBD_0013197,TN_002815,YouTube,Korean,188812,6821.45,18.4
VBD_0013198,TN_002815,AfreecaTV / SOOP,Korean,106639,3852.69,10.4
VBD_0013199,TN_002815,Twitch,Spanish,112581,4067.36,11.0
VBD_0013200,TN_002816,Twitch,English,708254,33672.49,50.0
VBD_0013201,TN_002816,YouTube,English,353961,16828.35,25.0
VBD_0013202,TN_002816,Twitch,European,252396,11999.67,17.8
VBD_0013203,TN_002816,YouTube,Asian,181265,8617.87,12.8
VBD_0013204,TN_002817,Twitch,English,37162,305.98,48.1
VBD_0013205,TN_002817,YouTube,English,19471,160.32,25.2
VBD_0013206,TN_002817,Twitch,European,13582,111.83,17.6
VBD_0013207,TN_002817,YouTube,Asian,8875,73.08,11.5
VBD_0013208,TN_002818,Twitch,English,2060601,111437.29,52.5
VBD_0013209,TN_002818,YouTube,English,932253,50416.24,23.7
VBD_0013210,TN_002818,Twitch,European,630086,34075.04,16.0
VBD_0013211,TN_002818,YouTube,Asian,351727,19021.44,9.0
VBD_0013212,TN_002819,YouTube,Indonesian,608635,30482.34,35.6
VBD_0013213,TN_002819,TikTok Live,Southeast Asian,406215,20344.5,23.7
VBD_0013214,TN_002819,YouTube,Vietnamese,376312,18846.88,22.0
VBD_0013215,TN_002819,Twitch,English,244360,12238.32,14.3
VBD_0013216,TN_002819,Facebook Gaming,Portuguese,44982,2252.88,2.6
VBD_0013217,TN_002820,Twitch,English,22585,767.43,35.7
VBD_0013218,TN_002820,YouTube,Vietnamese,15689,533.11,24.8
VBD_0013219,TN_002820,YouTube,Korean,13568,461.05,21.4
VBD_0013220,TN_002820,AfreecaTV / SOOP,Korean,7690,261.33,12.1
VBD_0013221,TN_002820,Twitch,Spanish,3748,127.37,5.9
VBD_0013222,TN_002821,YouTube,Indonesian,14552,538.25,36.1
VBD_0013223,TN_002821,TikTok Live,Southeast Asian,8985,332.32,22.3
VBD_0013224,TN_002821,YouTube,Vietnamese,8327,307.99,20.6
VBD_0013225,TN_002821,Twitch,English,5813,215.02,14.4
VBD_0013226,TN_002821,Facebook Gaming,Portuguese,1484,54.92,3.7
VBD_0013227,TN_002822,YouTube,Indonesian,43974,1084.94,32.2
VBD_0013228,TN_002822,TikTok Live,Southeast Asian,34734,856.97,25.4
VBD_0013229,TN_002822,YouTube,Vietnamese,28230,696.52,20.7
VBD_0013230,TN_002822,Twitch,English,17676,436.11,12.9
VBD_0013231,TN_002822,Facebook Gaming,Portuguese,4877,120.33,3.6
VBD_0013232,TN_002823,Twitch,English,769124,19335.37,47.8
VBD_0013233,TN_002823,YouTube,English,397898,10002.96,24.7
VBD_0013234,TN_002823,Twitch,European,234294,5890.04,14.6
VBD_0013235,TN_002823,YouTube,Asian,196645,4943.56,12.2
VBD_0013236,TN_002824,Twitch,English,25872,686.89,51.3
VBD_0013237,TN_002824,YouTube,English,13812,366.71,27.4
VBD_0013238,TN_002824,Twitch,European,7403,196.56,14.7
VBD_0013239,TN_002824,YouTube,Asian,3694,98.1,7.3
VBD_0013240,TN_002825,Twitch,English,96857,1096.81,49.9
VBD_0013241,TN_002825,YouTube,English,51214,579.95,26.4
VBD_0013242,TN_002825,Twitch,European,32991,373.6,17.0
VBD_0013243,TN_002825,YouTube,Asian,13864,157.0,7.1
VBD_0013244,TN_002826,Twitch,English,2029777,204712.44,32.7
VBD_0013245,TN_002826,YouTube,Vietnamese,1486398,149910.15,23.9
VBD_0013246,TN_002826,YouTube,Korean,1179116,118919.39,19.0
VBD_0013247,TN_002826,AfreecaTV / SOOP,Korean,817601,82458.92,13.2
VBD_0013248,TN_002826,Twitch,Spanish,480081,48418.4,7.7
VBD_0013249,TN_002827,Twitch,English,3074,55.43,52.2
VBD_0013250,TN_002827,YouTube,English,1464,26.4,24.9
VBD_0013251,TN_002827,Twitch,European,836,15.08,14.2
VBD_0013252,TN_002827,YouTube,Asian,427,7.7,7.3
VBD_0013253,TN_002828,Twitch,English,31047,430.84,34.5
VBD_0013254,TN_002828,YouTube,Vietnamese,23653,328.24,26.3
VBD_0013255,TN_002828,YouTube,Korean,19970,277.13,22.2
VBD_0013256,TN_002828,AfreecaTV / SOOP,Korean,9502,131.86,10.6
VBD_0013257,TN_002828,Twitch,Spanish,7762,107.72,8.6
VBD_0013258,TN_002829,YouTube,Indonesian,410307,13911.82,35.6
VBD_0013259,TN_002829,TikTok Live,Southeast Asian,288429,9779.46,25.0
VBD_0013260,TN_002829,YouTube,Vietnamese,263995,8950.97,22.9
VBD_0013261,TN_002829,Twitch,English,192446,6525.07,16.7
VBD_0013262,TN_002829,Facebook Gaming,Portuguese,56949,1930.91,4.9
VBD_0013263,TN_002830,Twitch,English,127575,6320.91,47.7
VBD_0013264,TN_002830,YouTube,English,65171,3229.03,24.4
VBD_0013265,TN_002830,Twitch,European,42128,2087.34,15.8
VBD_0013266,TN_002830,YouTube,Asian,27029,1339.22,10.1
VBD_0013267,TN_002831,Twitch,English,67466,1927.79,52.1
VBD_0013268,TN_002831,YouTube,English,34043,972.77,26.3
VBD_0013269,TN_002831,Twitch,European,15957,455.98,12.3
VBD_0013270,TN_002831,YouTube,Asian,9212,263.24,7.1
VBD_0013271,TN_002832,YouTube,Indonesian,365904,12767.62,33.0
VBD_0013272,TN_002832,TikTok Live,Southeast Asian,263034,9178.13,23.7
VBD_0013273,TN_002832,YouTube,Vietnamese,238517,8322.67,21.5
VBD_0013274,TN_002832,Twitch,English,189554,6614.19,17.1
VBD_0013275,TN_002832,Facebook Gaming,Portuguese,36759,1282.66,3.3
VBD_0013276,TN_002833,YouTube,Indonesian,56010,309.45,36.1
VBD_0013277,TN_002833,TikTok Live,Southeast Asian,34191,188.9,22.0
VBD_0013278,TN_002833,YouTube,Vietnamese,34979,193.26,22.5
VBD_0013279,TN_002833,Twitch,English,23859,131.82,15.4
VBD_0013280,TN_002833,Facebook Gaming,Portuguese,5197,28.72,3.3
VBD_0013281,TN_002834,Twitch,English,733207,68782.72,42.7
VBD_0013282,TN_002834,Twitch,Russian,346673,32521.7,20.2
VBD_0013283,TN_002834,YouTube,Portuguese,340351,31928.61,19.8
VBD_0013284,TN_002834,Twitch,Spanish,132528,12432.63,7.7
VBD_0013285,TN_002834,Chzzk / AfreecaTV,Korean,101611,9532.22,5.9
VBD_0013286,TN_002835,YouTube,Indonesian,239263,20125.02,33.9
VBD_0013287,TN_002835,TikTok Live,Southeast Asian,184387,15509.21,26.1
VBD_0013288,TN_002835,YouTube,Vietnamese,162124,13636.63,23.0
VBD_0013289,TN_002835,Twitch,English,93054,7827.05,13.2
VBD_0013290,TN_002835,Facebook Gaming,Portuguese,40625,3417.14,5.8
VBD_0013291,TN_002836,YouTube,Indonesian,35674,1098.79,32.3
VBD_0013292,TN_002836,TikTok Live,Southeast Asian,29839,919.07,27.0
VBD_0013293,TN_002836,YouTube,Vietnamese,22132,681.71,20.1
VBD_0013294,TN_002836,Twitch,English,18909,582.43,17.1
VBD_0013295,TN_002836,Facebook Gaming,Portuguese,2271,69.97,2.1
VBD_0013296,TN_002837,YouTube,Indonesian,389452,23051.55,36.5
VBD_0013297,TN_002837,TikTok Live,Southeast Asian,251928,14911.52,23.6
VBD_0013298,TN_002837,YouTube,Vietnamese,188092,11133.1,17.6
VBD_0013299,TN_002837,Twitch,English,186993,11068.04,17.5
VBD_0013300,TN_002837,Facebook Gaming,Portuguese,49561,2933.54,4.6
VBD_0013301,TN_002838,YouTube,Indonesian,24492,307.59,33.3
VBD_0013302,TN_002838,TikTok Live,Southeast Asian,16837,211.45,22.9
VBD_0013303,TN_002838,YouTube,Vietnamese,15632,196.32,21.3
VBD_0013304,TN_002838,Twitch,English,10448,131.22,14.2
VBD_0013305,TN_002838,Facebook Gaming,Portuguese,4532,56.92,6.2
VBD_0013306,TN_002839,Twitch,English,29324,1451.79,36.8
VBD_0013307,TN_002839,YouTube,Vietnamese,18840,932.76,23.6
VBD_0013308,TN_002839,YouTube,Korean,17861,884.28,22.4
VBD_0013309,TN_002839,AfreecaTV / SOOP,Korean,10178,503.89,12.8
VBD_0013310,TN_002839,Twitch,Spanish,8649,428.23,10.8
VBD_0013311,TN_002840,YouTube,Indonesian,228541,15906.94,36.4
VBD_0013312,TN_002840,TikTok Live,Southeast Asian,142226,9899.24,22.6
VBD_0013313,TN_002840,YouTube,Vietnamese,129973,9046.42,20.7
VBD_0013314,TN_002840,Twitch,English,94138,6552.23,15.0
VBD_0013315,TN_002840,Facebook Gaming,Portuguese,26309,1831.2,4.2
VBD_0013316,TN_002841,YouTube,Indonesian,72881,2558.01,37.1
VBD_0013317,TN_002841,TikTok Live,Southeast Asian,49908,1751.7,25.4
VBD_0013318,TN_002841,YouTube,Vietnamese,36099,1267.03,18.4
VBD_0013319,TN_002841,Twitch,English,31767,1114.98,16.2
VBD_0013320,TN_002841,Facebook Gaming,Portuguese,11501,403.7,5.9
VBD_0013321,TN_002842,YouTube,Indonesian,1245094,111398.3,32.8
VBD_0013322,TN_002842,TikTok Live,Southeast Asian,1025005,91706.98,27.0
VBD_0013323,TN_002842,YouTube,Vietnamese,764962,68440.96,20.2
VBD_0013324,TN_002842,Twitch,English,597192,53430.68,15.7
VBD_0013325,TN_002842,Facebook Gaming,Portuguese,108550,9711.98,2.9
VBD_0013326,TN_002843,Twitch,English,10558,427.18,50.1
VBD_0013327,TN_002843,YouTube,English,5748,232.59,27.3
VBD_0013328,TN_002843,Twitch,European,3412,138.07,16.2
VBD_0013329,TN_002843,YouTube,Asian,2200,89.05,10.5
VBD_0013330,TN_002844,Twitch,English,11632,281.54,50.2
VBD_0013331,TN_002844,YouTube,English,5386,130.38,23.3
VBD_0013332,TN_002844,Twitch,European,3581,86.69,15.5
VBD_0013333,TN_002844,YouTube,Asian,2494,60.38,10.8
VBD_0013334,TN_002845,Twitch,English,2787495,186614.79,49.5
VBD_0013335,TN_002845,YouTube,English,1249001,83617.07,22.2
VBD_0013336,TN_002845,Twitch,European,996815,66733.95,17.7
VBD_0013337,TN_002845,YouTube,Asian,674557,45159.72,12.0
VBD_0013338,TN_002846,YouTube,Indonesian,24847,567.17,35.4
VBD_0013339,TN_002846,TikTok Live,Southeast Asian,19292,440.38,27.5
VBD_0013340,TN_002846,YouTube,Vietnamese,15768,359.93,22.4
VBD_0013341,TN_002846,Twitch,English,11668,266.34,16.6
VBD_0013342,TN_002846,Facebook Gaming,Portuguese,3692,84.3,5.3
VBD_0013343,TN_002847,Twitch,English,5940,88.75,47.1
VBD_0013344,TN_002847,Twitch,Russian,2581,38.57,20.5
VBD_0013345,TN_002847,YouTube,Portuguese,2582,38.58,20.5
VBD_0013346,TN_002847,Twitch,Spanish,1453,21.72,11.5
VBD_0013347,TN_002847,Chzzk / AfreecaTV,Korean,916,13.7,7.3
VBD_0013348,TN_002848,YouTube,Indonesian,44471,401.75,34.9
VBD_0013349,TN_002848,TikTok Live,Southeast Asian,31629,285.74,24.8
VBD_0013350,TN_002848,YouTube,Vietnamese,24581,222.07,19.3
VBD_0013351,TN_002848,Twitch,English,19985,180.55,15.7
VBD_0013352,TN_002848,Facebook Gaming,Portuguese,6664,60.21,5.2
VBD_0013353,TN_002849,Twitch,English,56204,1080.29,49.4
VBD_0013354,TN_002849,YouTube,English,30965,595.18,27.2
VBD_0013355,TN_002849,Twitch,European,15390,295.81,13.5
VBD_0013356,TN_002849,YouTube,Asian,13587,261.15,12.0
VBD_0013357,TN_002850,Twitch,English,477159,31350.72,50.5
VBD_0013358,TN_002850,YouTube,English,214591,14099.24,22.7
VBD_0013359,TN_002850,Twitch,European,133235,8753.92,14.1
VBD_0013360,TN_002850,YouTube,Asian,68511,4501.37,7.3
VBD_0013361,TN_002851,YouTube,Indonesian,52347,2160.58,34.1
VBD_0013362,TN_002851,TikTok Live,Southeast Asian,39982,1650.23,26.0
VBD_0013363,TN_002851,YouTube,Vietnamese,30189,1246.05,19.6
VBD_0013364,TN_002851,Twitch,English,27406,1131.18,17.8
VBD_0013365,TN_002851,Facebook Gaming,Portuguese,6052,249.79,3.9
VBD_0013366,TN_002852,YouTube,Indonesian,278975,22127.89,37.3
VBD_0013367,TN_002852,TikTok Live,Southeast Asian,174672,13854.73,23.4
VBD_0013368,TN_002852,YouTube,Vietnamese,160083,12697.52,21.4
VBD_0013369,TN_002852,Twitch,English,134164,10641.71,18.0
VBD_0013370,TN_002852,Facebook Gaming,Portuguese,48440,3842.21,6.5
VBD_0013371,TN_002853,Twitch,English,50990,1894.39,35.2
VBD_0013372,TN_002853,YouTube,Vietnamese,33092,1229.43,22.8
VBD_0013373,TN_002853,YouTube,Korean,29038,1078.83,20.0
VBD_0013374,TN_002853,AfreecaTV / SOOP,Korean,14581,541.73,10.1
VBD_0013375,TN_002853,Twitch,Spanish,9204,341.96,6.3
VBD_0013376,TN_002854,Twitch,English,29443,477.78,47.8
VBD_0013377,TN_002854,YouTube,English,15923,258.39,25.8
VBD_0013378,TN_002854,Twitch,European,9150,148.5,14.9
VBD_0013379,TN_002854,YouTube,Asian,7921,128.54,12.9
VBD_0013380,TN_002855,Twitch,English,48983,1123.33,36.8
VBD_0013381,TN_002855,YouTube,Vietnamese,33142,760.04,24.9
VBD_0013382,TN_002855,YouTube,Korean,29854,684.65,22.4
VBD_0013383,TN_002855,AfreecaTV / SOOP,Korean,14947,342.78,11.2
VBD_0013384,TN_002855,Twitch,Spanish,7567,173.55,5.7
VBD_0013385,TN_002856,Twitch,English,2178547,182210.44,49.1
VBD_0013386,TN_002856,YouTube,English,1230682,102932.47,27.7
VBD_0013387,TN_002856,Twitch,European,662622,55420.75,14.9
VBD_0013388,TN_002856,YouTube,Asian,566500,47381.22,12.8
VBD_0013389,TN_002857,YouTube,Indonesian,40963,1532.85,37.8
VBD_0013390,TN_002857,TikTok Live,Southeast Asian,29611,1108.06,27.3
VBD_0013391,TN_002857,YouTube,Vietnamese,19365,724.67,17.9
VBD_0013392,TN_002857,Twitch,English,13443,503.06,12.4
VBD_0013393,TN_002857,Facebook Gaming,Portuguese,2949,110.36,2.7
VBD_0013394,TN_002858,Twitch,English,62374,2927.33,43.6
VBD_0013395,TN_002858,Twitch,Russian,26786,1257.12,18.7
VBD_0013396,TN_002858,YouTube,Portuguese,27711,1300.52,19.4
VBD_0013397,TN_002858,Twitch,Spanish,13308,624.58,9.3
