Tournament_ID,Tournament_Name,Game_ID,Year,Month,Start_Date,End_Date,Duration_Days,Tier,Tournament_Type,Organizer,Host_Country,Host_City,Host_Country_ISO,Prize_Pool_USD,Is_Crowdfunded,Peak_Viewers,Average_Viewers,Hours_Watched_Thousands,Air_Time_Hours,Winning_Team_ID,Prize_Per_Viewer_Ratio
TN_003357,Tekken 8 Tier Championship 2022,G_16,2022,11,2022-11-13,2022-11-23,10,Tier 4 (Regional / Qualifier),Offline (LAN),Moonton,Germany,Berlin,DEU,6123.96,0,94106,27741,2219.28,80,TM_00162,0.0651
TN_003358,Dota 2 Tier Championship 2020,G_02,2020,10,2020-10-02,2020-10-10,8,Tier 4 (Regional / Qualifier),Offline (LAN),Moonton,Germany,Berlin,DEU,22860.36,1,67015,28655,1146.2,40,TM_00029,0.3411
TN_003359,League of Legends Tier Championship 2023,G_01,2023,12,2023-12-05,2023-12-08,3,Tier 3 (B-Tier / Minor),Online,BLAST,Online,Online,GLB,437566.06,0,160984,60782,1458.77,24,TM_00008,2.7181
TN_003360,PUBG Mobile Tier Championship 2017,G_05,2017,4,2017-04-15,2017-04-20,5,Tier 3 (B-Tier / Minor),Online,Krafton / Tencent,Online,Online,GLB,103118.18,0,189348,66305,1657.62,25,TM_00048,0.5446
TN_003361,Free Fire Tier Championship 2012,G_14,2012,7,2012-07-06,2012-07-15,9,Tier 3 (B-Tier / Minor),Offline (LAN),ESL FACEIT Group,Indonesia,Jakarta,IDN,75900.91,0,124840,52121,2814.53,54,TM_00126,0.608
TN_003362,StarCraft II Tier Championship 2022,G_13,2022,3,2022-03-07,2022-04-06,30,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,Singapore,Singapore,SGP,133226.65,0,1346760,523117,78467.55,150,TM_00177,0.0989
TN_003363,PUBG Mobile Tier Championship 2015,G_05,2015,9,2015-09-26,2015-10-01,5,Tier 3 (B-Tier / Minor),Offline (LAN),Moonton,South Korea,Seoul,KOR,241646.32,0,149013,54714,1914.99,35,TM_00024,1.6216
TN_003364,Teamfight Tactics Tier Championship 2017,G_19,2017,6,2017-06-22,2017-07-02,10,Tier 3 (B-Tier / Minor),Offline (LAN),PGL,United Kingdom,London,GBR,317084.32,0,250627,95872,7669.76,80,TM_00099,1.2652
TN_003365,Rainbow Six Siege Tier Championship 2019,G_09,2019,10,2019-10-07,2019-11-05,29,Tier 2 (A-Tier / Major),Offline (LAN),Ubisoft,Thailand,Bangkok,THA,1114780.51,0,926006,341038,69230.71,203,TM_00084,1.2039
TN_003366,Dota 2 Tier Championship 2022,G_02,2022,6,2022-06-03,2022-06-15,12,Tier 4 (Regional / Qualifier),Online,Valve,Online,Online,GLB,12679.3,1,68311,22699,1634.33,72,TM_00161,0.1856
TN_003367,Fortnite Tier Championship 2018,G_08,2018,5,2018-05-24,2018-05-31,7,Tier 4 (Regional / Qualifier),Offline (LAN),ESL FACEIT Group,Saudi Arabia,Riyadh,SAU,14840.81,0,104251,33347,1167.14,35,TM_00112,0.1424
TN_003368,Call of Duty: Warzone Tier Championship 2022,G_15,2022,2,2022-02-16,2022-03-01,13,Tier 4 (Regional / Qualifier),Online,Activision,Online,Online,GLB,37169.86,0,32719,9218,719.0,78,TM_00131,1.136
TN_003369,Rocket League Tier Championship 2024,G_10,2024,7,2024-07-15,2024-07-21,6,Tier 4 (Regional / Qualifier),Offline (LAN),Psyonix,South Korea,Seoul,KOR,33417.2,0,95160,38479,1846.99,48,TM_00089,0.3512
TN_003370,VALORANT Tier Championship 2022,G_04,2022,3,2022-03-12,2022-03-25,13,Tier 3 (B-Tier / Minor),Offline (LAN),Riot Games,Indonesia,Jakarta,IDN,75959.52,0,360196,132174,13746.1,104,TM_00030,0.2109
TN_003371,Teamfight Tactics Tier Championship 2021,G_19,2021,7,2021-07-04,2021-07-09,5,Tier 4 (Regional / Qualifier),Offline (LAN),BLAST,United States,Seattle,USA,12889.81,0,21323,7281,254.84,35,TM_00065,0.6045
TN_003372,StarCraft II Tier Championship 2024,G_13,2024,12,2024-12-28,2025-01-02,5,Tier 4 (Regional / Qualifier),Online,PGL,Online,Online,GLB,53516.0,0,110944,37400,1122.0,30,TM_00132,0.4824
TN_003373,Mobile Legends: Bang Bang Tier Championship 2015,G_07,2015,1,2015-01-26,2015-02-26,31,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,South Korea,Seoul,KOR,127392.91,0,1297758,579972,89895.66,155,TM_00015,0.0982
TN_003374,Counter-Strike 2 Tier Championship 2023,G_03,2023,6,2023-06-13,2023-06-16,3,Tier 3 (B-Tier / Minor),Offline (LAN),Valve,France,Paris,FRA,80024.18,0,431060,189116,3404.09,18,TM_00144,0.1856
TN_003375,Free Fire Tier Championship 2020,G_14,2020,10,2020-10-06,2020-10-19,13,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,28526.26,0,42568,13070,1189.37,91,TM_00157,0.6701
TN_003376,League of Legends Tier Championship 2024,G_01,2024,11,2024-11-18,2024-12-18,30,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Germany,Cologne,DEU,660084.25,0,2140719,742891,178293.84,240,TM_00001,0.3083
TN_003377,Free Fire Tier Championship 2020,G_14,2020,4,2020-04-27,2020-05-14,17,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Germany,Berlin,DEU,610953.31,0,1866687,573843,48776.65,85,TM_00040,0.3273
TN_003378,Fortnite Tier Championship 2022,G_08,2022,8,2022-08-22,2022-09-05,14,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,27644.33,0,137818,45210,3797.64,84,TM_00037,0.2006
TN_003379,Teamfight Tactics Tier Championship 2020,G_19,2020,2,2020-02-06,2020-02-27,21,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Saudi Arabia,Riyadh,SAU,332361.68,0,1885854,569484,95673.31,168,TM_00106,0.1762
TN_003380,Counter-Strike 2 Tier Championship 2024,G_03,2024,6,2024-06-25,2024-07-02,7,Tier 3 (B-Tier / Minor),Online,Valve,Online,Online,GLB,50457.45,0,445929,140101,6864.95,49,TM_00006,0.1132
TN_003381,Fortnite Tier Championship 2016,G_08,2016,3,2016-03-06,2016-03-09,3,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,31486.35,0,182069,68106,1225.91,18,TM_00114,0.1729
TN_003382,CrossFire Tier Championship 2017,G_20,2017,1,2017-01-03,2017-01-15,12,Tier 4 (Regional / Qualifier),Online,Smilegate,Online,Online,GLB,38231.62,0,93612,32913,3159.65,96,TM_00165,0.4084
TN_003383,Mobile Legends: Bang Bang Tier Championship 2014,G_07,2014,1,2014-01-18,2014-02-05,18,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,Vietnam,Ho Chi Minh City,VNM,735675.11,0,1140841,384986,55437.98,144,TM_00168,0.6449
TN_003384,PUBG Mobile Tier Championship 2013,G_05,2013,5,2013-05-27,2013-06-09,13,Tier 3 (B-Tier / Minor),Online,Krafton / Tencent,Online,Online,GLB,115172.77,0,64707,22344,1452.36,65,TM_00139,1.7799
TN_003385,Mobile Legends: Bang Bang Tier Championship 2015,G_07,2015,7,2015-07-22,2015-08-20,29,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,Germany,Berlin,DEU,750198.23,0,366608,139496,32363.07,232,TM_00168,2.0463
TN_003386,Arena of Valor Tier Championship 2017,G_06,2017,4,2017-04-21,2017-04-30,9,Tier 3 (B-Tier / Minor),Online,Tencent / Garena,Online,Online,GLB,211044.37,0,296736,84817,5343.47,63,TM_00136,0.7112
TN_003387,Rocket League Tier Championship 2019,G_10,2019,2,2019-02-06,2019-02-14,8,Tier 3 (B-Tier / Minor),Offline (LAN),Psyonix,Singapore,Singapore,SGP,53305.69,0,178861,77750,4354.0,56,TM_00050,0.298
TN_003388,VALORANT Tier Championship 2024,G_04,2024,2,2024-02-22,2024-03-07,14,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,South Korea,Seoul,KOR,556058.32,0,1343001,574620,56312.76,98,TM_00134,0.414
TN_003389,Dota 2 Tier Championship 2017,G_02,2017,2,2017-02-02,2017-03-07,33,Tier 1 (S-Tier / Premier),Offline (LAN),BLAST,United States,Seattle,USA,2018085.72,1,5274004,1651493,381494.88,231,TM_00029,0.3826
TN_003390,League of Legends Tier Championship 2013,G_01,2013,12,2013-12-05,2014-01-01,27,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Germany,Cologne,DEU,532889.59,0,559767,210789,34147.82,162,TM_00146,0.952
TN_003391,Counter-Strike 2 Tier Championship 2024,G_03,2024,4,2024-04-23,2024-04-26,3,Tier 3 (B-Tier / Minor),Online,Valve,Online,Online,GLB,166720.87,0,599958,192320,2884.8,15,TM_00006,0.2779
TN_003392,Street Fighter 6 Tier Championship 2017,G_17,2017,4,2017-04-14,2017-05-12,28,Tier 2 (A-Tier / Major),Offline (LAN),Capcom,South Korea,Seoul,KOR,659186.06,0,563286,214226,35989.97,168,TM_00088,1.1703
TN_003393,CrossFire Tier Championship 2013,G_20,2013,3,2013-03-08,2013-03-23,15,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Singapore,Singapore,SGP,394862.12,0,730194,282230,25400.7,90,TM_00068,0.5408
TN_003394,CrossFire Tier Championship 2019,G_20,2019,1,2019-01-23,2019-02-27,35,Tier 2 (A-Tier / Major),Offline (LAN),Smilegate,Poland,Katowice,POL,412358.63,0,1359505,583228,142890.86,245,TM_00138,0.3033
TN_003395,VALORANT Tier Championship 2023,G_04,2023,11,2023-11-05,2023-11-25,20,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Vietnam,Hanoi,VNM,138432.94,0,1965819,882156,141144.96,160,TM_00056,0.0704
TN_003396,Free Fire Tier Championship 2019,G_14,2019,6,2019-06-26,2019-07-02,6,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,154704.05,0,408388,156579,4697.37,30,TM_00148,0.3788
TN_003397,Arena of Valor Tier Championship 2019,G_06,2019,7,2019-07-25,2019-08-06,12,Tier 4 (Regional / Qualifier),Online,Tencent / Garena,Online,Online,GLB,29590.14,0,94759,32667,2352.02,72,TM_00064,0.3123
TN_003398,Rainbow Six Siege Tier Championship 2015,G_09,2015,9,2015-09-01,2015-09-13,12,Tier 3 (B-Tier / Minor),Online,Ubisoft,Online,Online,GLB,186532.54,0,150904,55451,3327.06,60,TM_00111,1.2361
TN_003399,Rainbow Six Siege Tier Championship 2018,G_09,2018,7,2018-07-23,2018-08-13,21,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Indonesia,Jakarta,IDN,403044.88,0,991339,311850,52390.8,168,TM_00057,0.4066
TN_003400,Tekken 8 Tier Championship 2024,G_16,2024,7,2024-07-20,2024-07-29,9,Tier 3 (B-Tier / Minor),Online,Bandai Namco,Online,Online,GLB,25597.18,0,181515,63990,4607.28,72,TM_00061,0.141
TN_003401,Rainbow Six Siege Tier Championship 2013,G_09,2013,12,2013-12-22,2014-01-05,14,Tier 2 (A-Tier / Major),Offline (LAN),Ubisoft,Vietnam,Ho Chi Minh City,VNM,1250992.35,0,683673,231323,19431.13,84,TM_00123,1.8298
TN_003402,Free Fire Tier Championship 2012,G_14,2012,4,2012-04-28,2012-05-20,22,Tier 2 (A-Tier / Major),Offline (LAN),Garena,South Korea,Seoul,KOR,465441.29,0,430265,141366,21770.36,154,TM_00126,1.0818
TN_003403,Rocket League Tier Championship 2025,G_10,2025,5,2025-05-09,2025-05-13,4,Tier 4 (Regional / Qualifier),Online,Psyonix,Online,Online,GLB,91896.88,0,65157,27868,557.36,20,TM_00092,1.4104
TN_003404,PUBG: Battlegrounds Tier Championship 2020,G_18,2020,7,2020-07-04,2020-07-30,26,Tier 1 (S-Tier / Premier),Offline (LAN),BLAST,Philippines,Manila,PHL,1315353.07,0,3710546,1154347,240104.18,208,TM_00045,0.3545
TN_003405,Apex Legends Tier Championship 2019,G_12,2019,1,2019-01-01,2019-01-08,7,Tier 3 (B-Tier / Minor),Offline (LAN),BLAST,Vietnam,Ho Chi Minh City,VNM,79225.87,0,129804,50402,1764.07,35,TM_00107,0.6103
TN_003406,StarCraft II Tier Championship 2015,G_13,2015,2,2015-02-11,2015-03-12,29,Tier 2 (A-Tier / Major),Offline (LAN),Garena,United States,Seattle,USA,170399.82,0,696391,204125,41437.38,203,TM_00173,0.2447
TN_003407,Apex Legends Tier Championship 2016,G_12,2016,3,2016-03-19,2016-04-07,19,Tier 2 (A-Tier / Major),Offline (LAN),EA / Respawn,Philippines,Manila,PHL,152286.52,0,1123377,373783,35509.39,95,TM_00152,0.1356
TN_003408,League of Legends Tier Championship 2016,G_01,2016,10,2016-10-05,2016-10-22,17,Tier 1 (S-Tier / Premier),Offline (LAN),ESL FACEIT Group,Vietnam,Ho Chi Minh City,VNM,4021706.6,0,4416848,1657265,197214.54,119,TM_00010,0.9105
TN_003409,Arena of Valor Tier Championship 2020,G_06,2020,1,2020-01-11,2020-01-24,13,Tier 4 (Regional / Qualifier),Offline (LAN),Tencent / Garena,South Korea,Seoul,KOR,11650.76,0,104558,30354,3156.82,104,TM_00081,0.1114
TN_003410,Street Fighter 6 Tier Championship 2019,G_17,2019,10,2019-10-19,2019-11-02,14,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,69745.71,0,245600,105786,7405.02,70,TM_00074,0.284
TN_003411,StarCraft II Tier Championship 2018,G_13,2018,12,2018-12-24,2018-12-28,4,Tier 4 (Regional / Qualifier),Offline (LAN),Blizzard,Poland,Katowice,POL,5423.88,0,67035,22175,620.9,28,TM_00132,0.0809
TN_003412,Dota 2 Tier Championship 2017,G_02,2017,3,2017-03-23,2017-03-31,8,Tier 4 (Regional / Qualifier),Online,Valve,Online,Online,GLB,10290.72,1,70802,25960,1453.76,56,TM_00004,0.1453
TN_003413,VALORANT Tier Championship 2017,G_04,2017,3,2017-03-23,2017-03-29,6,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,98800.92,0,197715,81467,2932.81,36,TM_00030,0.4997
TN_003414,StarCraft II Tier Championship 2018,G_13,2018,3,2018-03-22,2018-04-15,24,Tier 2 (A-Tier / Major),Offline (LAN),Blizzard,China,Shanghai,CHN,830301.15,0,866502,380309,54764.5,144,TM_00177,0.9582
TN_003415,Fortnite Tier Championship 2019,G_08,2019,8,2019-08-21,2019-09-24,34,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,Saudi Arabia,Riyadh,SAU,126014.08,0,1484795,525647,107231.99,204,TM_00070,0.0849
TN_003416,Teamfight Tactics Tier Championship 2024,G_19,2024,6,2024-06-09,2024-06-23,14,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,137246.06,0,377006,134077,9385.39,70,TM_00063,0.364
TN_003417,Teamfight Tactics Tier Championship 2023,G_19,2023,12,2023-12-28,2024-01-11,14,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,120480.73,0,365424,129378,12679.04,98,TM_00153,0.3297
TN_003418,Apex Legends Tier Championship 2015,G_12,2015,8,2015-08-13,2015-08-18,5,Tier 4 (Regional / Qualifier),Online,BLAST,Online,Online,GLB,6890.65,0,41390,16875,506.25,30,TM_00038,0.1665
TN_003419,Overwatch 2 Tier Championship 2024,G_11,2024,10,2024-10-12,2024-10-29,17,Tier 2 (A-Tier / Major),Offline (LAN),Blizzard,China,Shanghai,CHN,469084.06,0,758127,263409,22389.76,85,TM_00110,0.6187
TN_003420,Mobile Legends: Bang Bang Tier Championship 2017,G_07,2017,2,2017-02-11,2017-02-16,5,Tier 3 (B-Tier / Minor),Online,BLAST,Online,Online,GLB,275746.73,0,214924,94771,3316.99,35,TM_00104,1.283
TN_003421,VALORANT Tier Championship 2024,G_04,2024,9,2024-09-22,2024-10-01,9,Tier 4 (Regional / Qualifier),Online,Riot Games,Online,Online,GLB,21999.19,0,71272,31187,1684.1,54,TM_00086,0.3087
TN_003422,Counter-Strike 2 Tier Championship 2019,G_03,2019,8,2019-08-15,2019-08-29,14,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,21348.99,0,83315,35442,2977.13,84,TM_00102,0.2562
TN_003423,Street Fighter 6 Tier Championship 2019,G_17,2019,7,2019-07-02,2019-07-08,6,Tier 4 (Regional / Qualifier),Online,Capcom,Online,Online,GLB,11709.87,0,76249,25936,778.08,30,TM_00088,0.1536
TN_003424,Fortnite Tier Championship 2022,G_08,2022,8,2022-08-09,2022-08-20,11,Tier 3 (B-Tier / Minor),Online,Epic Games,Online,Online,GLB,121996.57,0,406443,176926,9730.93,55,TM_00083,0.3002
TN_003425,Dota 2 Tier Championship 2026,G_02,2026,4,2026-04-01,2026-04-09,8,Tier 4 (Regional / Qualifier),Offline (LAN),Moonton,Vietnam,Hanoi,VNM,22212.59,1,115372,46059,1842.36,40,TM_00005,0.1925
TN_003426,Dota 2 Tier Championship 2021,G_02,2021,12,2021-12-25,2021-12-29,4,Tier 3 (B-Tier / Minor),Offline (LAN),Valve,United Kingdom,London,GBR,81741.43,1,308847,138507,4432.22,32,TM_00004,0.2647
TN_003427,PUBG Mobile Tier Championship 2023,G_05,2023,2,2023-02-26,2023-03-05,7,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,30629.01,0,264919,95450,4008.9,42,TM_00024,0.1156
TN_003428,CrossFire Tier Championship 2017,G_20,2017,10,2017-10-08,2017-11-01,24,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,Thailand,Bangkok,THA,578926.14,0,842241,328791,55236.89,168,TM_00021,0.6874
TN_003429,Rainbow Six Siege Tier Championship 2012,G_09,2012,10,2012-10-06,2012-10-14,8,Tier 3 (B-Tier / Minor),Offline (LAN),Ubisoft,China,Shanghai,CHN,29194.32,0,44239,15106,845.94,56,TM_00127,0.6599
TN_003430,Counter-Strike 2 Tier Championship 2014,G_03,2014,10,2014-10-14,2014-10-24,10,Tier 4 (Regional / Qualifier),Online,BLAST,Online,Online,GLB,57862.68,0,46509,20187,1614.96,80,TM_00078,1.2441
TN_003431,PUBG Mobile Tier Championship 2015,G_05,2015,8,2015-08-20,2015-08-24,4,Tier 3 (B-Tier / Minor),Offline (LAN),Krafton / Tencent,United States,Los Angeles,USA,135979.51,0,116740,51739,1241.74,24,TM_00024,1.1648
TN_003432,Free Fire Tier Championship 2016,G_14,2016,8,2016-08-19,2016-09-02,14,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,France,Paris,FRA,5430441.01,0,2670574,781695,76606.11,98,TM_00101,2.0334
TN_003433,PUBG: Battlegrounds Tier Championship 2022,G_18,2022,6,2022-06-15,2022-06-20,5,Tier 4 (Regional / Qualifier),Offline (LAN),Krafton,Philippines,Manila,PHL,7190.75,0,130420,48554,1942.16,40,TM_00119,0.0551
TN_003434,Counter-Strike 2 Tier Championship 2012,G_03,2012,5,2012-05-11,2012-05-15,4,Tier 3 (B-Tier / Minor),Offline (LAN),Valve,United States,Seattle,USA,43973.7,0,149894,49577,1586.46,32,TM_00144,0.2934
TN_003435,Rocket League Tier Championship 2020,G_10,2020,1,2020-01-18,2020-02-17,30,Tier 1 (S-Tier / Premier),Offline (LAN),Psyonix,Thailand,Bangkok,THA,2233543.68,0,5682478,1987968,477112.32,240,TM_00089,0.3931
TN_003436,Call of Duty: Warzone Tier Championship 2024,G_15,2024,1,2024-01-26,2024-02-20,25,Tier 2 (A-Tier / Major),Offline (LAN),PGL,United States,Seattle,USA,750553.23,0,1300384,483967,72595.05,150,TM_00051,0.5772
TN_003437,League of Legends Tier Championship 2024,G_01,2024,2,2024-02-25,2024-03-16,20,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Poland,Katowice,POL,1173238.31,0,2007056,788875,126220.0,160,TM_00023,0.5846
TN_003438,Arena of Valor Tier Championship 2024,G_06,2024,12,2024-12-17,2024-12-29,12,Tier 3 (B-Tier / Minor),Online,Tencent / Garena,Online,Online,GLB,30684.91,0,329277,120826,11599.3,96,TM_00064,0.0932
TN_003439,Call of Duty: Warzone Tier Championship 2019,G_15,2019,1,2019-01-01,2019-01-23,22,Tier 2 (A-Tier / Major),Offline (LAN),Activision,Poland,Katowice,POL,398878.94,0,690293,285762,50294.11,176,TM_00116,0.5778
TN_003440,Rainbow Six Siege Tier Championship 2013,G_09,2013,7,2013-07-22,2013-08-09,18,Tier 1 (S-Tier / Premier),Offline (LAN),Ubisoft,United States,Los Angeles,USA,3411427.08,0,2638985,1072330,115811.64,108,TM_00049,1.2927
TN_003441,Fortnite Tier Championship 2024,G_08,2024,1,2024-01-22,2024-02-01,10,Tier 3 (B-Tier / Minor),Online,Epic Games,Online,Online,GLB,35744.31,0,436398,171678,12017.46,70,TM_00070,0.0819
TN_003442,PUBG Mobile Tier Championship 2016,G_05,2016,7,2016-07-04,2016-07-18,14,Tier 3 (B-Tier / Minor),Offline (LAN),Krafton / Tencent,United States,Seattle,USA,155854.76,0,199226,76102,6392.57,84,TM_00139,0.7823
TN_003443,CrossFire Tier Championship 2021,G_20,2021,12,2021-12-27,2022-01-28,32,Tier 2 (A-Tier / Major),Offline (LAN),Smilegate,United Kingdom,London,GBR,665879.94,0,1629116,551011,105794.11,192,TM_00142,0.4087
TN_003444,Street Fighter 6 Tier Championship 2023,G_17,2023,8,2023-08-04,2023-08-18,14,Tier 3 (B-Tier / Minor),Offline (LAN),Garena,Singapore,Singapore,SGP,35338.95,0,107900,31568,2209.76,70,TM_00091,0.3275
TN_003445,Counter-Strike 2 Tier Championship 2024,G_03,2024,4,2024-04-07,2024-04-18,11,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,121980.51,0,416658,139605,10749.58,77,TM_00006,0.2928
TN_003446,Fortnite Tier Championship 2023,G_08,2023,3,2023-03-17,2023-03-31,14,Tier 3 (B-Tier / Minor),Offline (LAN),Epic Games,Thailand,Bangkok,THA,137224.45,0,450889,138850,15551.2,112,TM_00055,0.3043
TN_003447,Call of Duty: Warzone Tier Championship 2019,G_15,2019,9,2019-09-21,2019-09-25,4,Tier 4 (Regional / Qualifier),Online,Activision,Online,Online,GLB,6974.29,0,35555,11530,322.84,28,TM_00058,0.1962
TN_003448,Tekken 8 Tier Championship 2012,G_16,2012,4,2012-04-19,2012-05-15,26,Tier 2 (A-Tier / Major),Offline (LAN),Bandai Namco,Saudi Arabia,Riyadh,SAU,300329.26,0,563602,172019,26834.96,156,TM_00160,0.5329
TN_003449,Fortnite Tier Championship 2019,G_08,2019,1,2019-01-23,2019-02-26,34,Tier 2 (A-Tier / Major),Offline (LAN),Epic Games,South Korea,Seoul,KOR,467227.57,0,651556,249067,42341.39,170,TM_00034,0.7171
TN_003450,Counter-Strike 2 Tier Championship 2023,G_03,2023,8,2023-08-08,2023-08-20,12,Tier 4 (Regional / Qualifier),Offline (LAN),BLAST,United Kingdom,London,GBR,9407.73,0,140887,49494,4157.5,84,TM_00108,0.0668
TN_003451,Fortnite Tier Championship 2014,G_08,2014,5,2014-05-11,2014-06-15,35,Tier 1 (S-Tier / Premier),Offline (LAN),Epic Games,Saudi Arabia,Riyadh,SAU,3615845.75,0,3173526,1150202,281799.49,245,TM_00053,1.1394
TN_003452,League of Legends Tier Championship 2019,G_01,2019,5,2019-05-09,2019-05-24,15,Tier 1 (S-Tier / Premier),Offline (LAN),Riot Games,United States,Seattle,USA,3544528.7,0,3749649,1091550,130986.0,120,TM_00023,0.9453
TN_003453,Fortnite Tier Championship 2021,G_08,2021,7,2021-07-19,2021-07-24,5,Tier 3 (B-Tier / Minor),Online,Epic Games,Online,Online,GLB,96313.01,0,76382,34077,1363.08,40,TM_00105,1.2609
TN_003454,Tekken 8 Tier Championship 2020,G_16,2020,3,2020-03-13,2020-03-26,13,Tier 4 (Regional / Qualifier),Online,Bandai Namco,Online,Online,GLB,5602.09,0,84453,31490,2865.59,91,TM_00059,0.0663
TN_003455,Call of Duty: Warzone Tier Championship 2023,G_15,2023,5,2023-05-21,2023-06-13,23,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,France,Paris,FRA,2927017.06,0,4792693,2104086,338757.85,161,TM_00116,0.6107
TN_003456,Rocket League Tier Championship 2013,G_10,2013,10,2013-10-04,2013-10-18,14,Tier 1 (S-Tier / Premier),Offline (LAN),Psyonix,Indonesia,Jakarta,IDN,12801280.16,0,2555669,1143002,112014.2,98,TM_00124,5.009
TN_003457,PUBG Mobile Tier Championship 2021,G_05,2021,4,2021-04-11,2021-04-23,12,Tier 4 (Regional / Qualifier),Online,Krafton / Tencent,Online,Online,GLB,19496.36,0,51018,20631,1485.43,72,TM_00048,0.3821
TN_003458,Apex Legends Tier Championship 2025,G_12,2025,10,2025-10-17,2025-11-20,34,Tier 1 (S-Tier / Premier),Offline (LAN),EA / Respawn,Singapore,Singapore,SGP,5024183.08,0,8704165,2832613,481544.21,170,TM_00152,0.5772
TN_003459,PUBG: Battlegrounds Tier Championship 2019,G_18,2019,8,2019-08-26,2019-09-20,25,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,Philippines,Manila,PHL,170052.6,0,1080176,408355,71462.12,175,TM_00119,0.1574
TN_003460,Free Fire Tier Championship 2018,G_14,2018,8,2018-08-17,2018-08-30,13,Tier 4 (Regional / Qualifier),Offline (LAN),Garena,France,Paris,FRA,7117.38,0,110413,48882,5083.73,104,TM_00137,0.0645
TN_003461,Free Fire Tier Championship 2019,G_14,2019,6,2019-06-14,2019-06-23,9,Tier 4 (Regional / Qualifier),Offline (LAN),Garena,United States,Los Angeles,USA,52466.06,0,92674,27324,1721.41,63,TM_00137,0.5661
TN_003462,Teamfight Tactics Tier Championship 2021,G_19,2021,4,2021-04-10,2021-05-09,29,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,China,Shanghai,CHN,2495555.94,0,6557667,1897828,275185.06,145,TM_00063,0.3806
TN_003463,League of Legends Tier Championship 2017,G_01,2017,8,2017-08-21,2017-09-03,13,Tier 3 (B-Tier / Minor),Offline (LAN),Riot Games,United States,Seattle,USA,44181.12,0,235669,101287,10533.85,104,TM_00020,0.1875
