Tournament_ID,Tournament_Name,Game_ID,Year,Month,Start_Date,End_Date,Duration_Days,Tier,Tournament_Type,Organizer,Host_Country,Host_City,Host_Country_ISO,Prize_Pool_USD,Is_Crowdfunded,Peak_Viewers,Average_Viewers,Hours_Watched_Thousands,Air_Time_Hours,Winning_Team_ID,Prize_Per_Viewer_Ratio,Prize_Pool_Cleaned,Prize_Pool_Capped,Audience_Retention_Rate,Daily_Hours_Watched
TN_002384,Street Fighter 6 Tier Championship 2013,G_17,2013,5,2013-05-07,2013-06-05,29,Tier 1 (S-Tier / Premier),Offline (LAN),Capcom,Germany,Cologne,DEU,8425542.83,0,2160667,736795,106835.27,145,TM_00151,3.8995,8425542.83,852341.4587500001,34.1,3683974.83
TN_002385,Fortnite Tier Championship 2018,G_08,2018,7,2018-07-21,2018-08-05,15,Tier 1 (S-Tier / Premier),Offline (LAN),Epic Games,Poland,Katowice,POL,5966073.01,0,6242093,2369320,213238.8,90,TM_00114,0.9558,5966073.01,852341.4587500001,37.96,14215920.0
TN_002386,Counter-Strike 2 Tier Championship 2017,G_03,2017,4,2017-04-11,2017-04-24,13,Tier 3 (B-Tier / Minor),Offline (LAN),Valve,Philippines,Manila,PHL,111822.47,0,131618,45418,3542.6,78,TM_00032,0.8496,111822.47,111822.47,34.51,272507.69
TN_002387,Counter-Strike 2 Tier Championship 2016,G_03,2016,7,2016-07-20,2016-07-23,3,Tier 4 (Regional / Qualifier),Offline (LAN),Valve,Poland,Katowice,POL,16169.4,0,33121,10721,160.81,15,TM_00144,0.4882,16169.4,16169.4,32.37,53603.33
TN_002388,Counter-Strike 2 Tier Championship 2015,G_03,2015,1,2015-01-02,2015-01-16,14,Tier 4 (Regional / Qualifier),Online,Valve,Online,Online,GLB,9078.37,0,48187,15231,1066.17,70,TM_00102,0.1884,9078.37,9078.37,31.61,76155.0
TN_002389,VALORANT Tier Championship 2012,G_04,2012,10,2012-10-02,2012-10-18,16,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,France,Paris,FRA,104893.17,0,573437,229761,29409.41,128,TM_00073,0.1829,104893.17,104893.17,40.07,1838088.12
TN_002390,Mobile Legends: Bang Bang Tier Championship 2023,G_07,2023,9,2023-09-04,2023-09-27,23,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,South Korea,Seoul,KOR,607573.18,0,1131937,412408,47426.92,115,TM_00054,0.5368,607573.18,607573.18,36.43,2062040.0
TN_002391,Fortnite Tier Championship 2023,G_08,2023,3,2023-03-17,2023-04-10,24,Tier 2 (A-Tier / Major),Offline (LAN),Epic Games,France,Paris,FRA,131178.91,0,1780324,624092,104847.46,168,TM_00037,0.0737,131178.91,131178.91,35.05,4368644.17
TN_002392,Mobile Legends: Bang Bang Tier Championship 2023,G_07,2023,2,2023-02-11,2023-02-22,11,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,10734.12,0,75337,23539,1553.57,66,TM_00104,0.1425,10734.12,10734.12,31.24,141233.64
TN_002393,Mobile Legends: Bang Bang Tier Championship 2019,G_07,2019,10,2019-10-22,2019-11-03,12,Tier 4 (Regional / Qualifier),Offline (LAN),Moonton,China,Shanghai,CHN,28227.25,0,105768,38424,2766.53,72,TM_00013,0.2669,28227.25,28227.25,36.33,230544.17
TN_002394,Fortnite Tier Championship 2016,G_08,2016,1,2016-01-09,2016-01-23,14,Tier 3 (B-Tier / Minor),Online,Epic Games,Online,Online,GLB,42606.6,0,176376,77667,6524.03,84,TM_00053,0.2416,42606.6,42606.6,44.03,466002.14
TN_002395,Teamfight Tactics Tier Championship 2020,G_19,2020,11,2020-11-15,2020-11-24,9,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,44813.33,0,75369,22563,1015.34,45,TM_00153,0.5946,44813.33,44813.33,29.94,112815.56
TN_002396,Teamfight Tactics Tier Championship 2020,G_19,2020,4,2020-04-25,2020-05-04,9,Tier 4 (Regional / Qualifier),Online,Riot Games,Online,Online,GLB,22417.92,0,97567,42279,3044.09,72,TM_00106,0.2298,22417.92,22417.92,43.33,338232.22
TN_002397,Teamfight Tactics Tier Championship 2016,G_19,2016,3,2016-03-18,2016-03-31,13,Tier 4 (Regional / Qualifier),Online,Riot Games,Online,Online,GLB,7015.56,0,103638,32349,2102.68,65,TM_00035,0.0677,7015.56,7015.56,31.21,161744.62
TN_002398,Mobile Legends: Bang Bang Tier Championship 2016,G_07,2016,9,2016-09-26,2016-09-30,4,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,38092.65,0,54548,21997,527.93,24,TM_00015,0.6983,38092.65,38092.65,40.33,131982.5
TN_002399,Overwatch 2 Tier Championship 2023,G_11,2023,3,2023-03-22,2023-04-04,13,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,37583.17,0,171253,59790,3886.35,65,TM_00110,0.2195,37583.17,37583.17,34.91,298950.0
TN_002400,PUBG Mobile Tier Championship 2020,G_05,2020,6,2020-06-28,2020-07-26,28,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,Vietnam,Ho Chi Minh City,VNM,102870.89,0,1178351,339399,76025.38,224,TM_00024,0.0873,102870.89,102870.89,28.8,2715192.14
TN_002401,PUBG: Battlegrounds Tier Championship 2021,G_18,2021,1,2021-01-28,2021-02-11,14,Tier 3 (B-Tier / Minor),Offline (LAN),PGL,Thailand,Bangkok,THA,66576.22,0,417230,145008,10150.56,70,TM_00027,0.1596,66576.22,66576.22,34.75,725040.0
TN_002402,Tekken 8 Tier Championship 2022,G_16,2022,2,2022-02-02,2022-02-10,8,Tier 3 (B-Tier / Minor),Online,Bandai Namco,Online,Online,GLB,190455.48,0,265550,113359,5441.23,48,TM_00128,0.7172,190455.48,190455.48,42.69,680153.75
TN_002403,Call of Duty: Warzone Tier Championship 2024,G_15,2024,11,2024-11-25,2024-12-09,14,Tier 2 (A-Tier / Major),Offline (LAN),Activision,France,Paris,FRA,248176.67,0,937697,304669,34122.93,112,TM_00093,0.2647,248176.67,248176.67,32.49,2437352.14
TN_002404,Overwatch 2 Tier Championship 2020,G_11,2020,8,2020-08-07,2020-09-09,33,Tier 1 (S-Tier / Premier),Offline (LAN),Blizzard,Saudi Arabia,Riyadh,SAU,599017.53,0,5465350,1859494,429543.11,231,TM_00076,0.1096,599017.53,599017.53,34.02,13016457.88
TN_002405,Dota 2 Tier Championship 2017,G_02,2017,3,2017-03-04,2017-03-15,11,Tier 3 (B-Tier / Minor),Online,Valve,Online,Online,GLB,40926.7,1,138845,40137,2207.53,55,TM_00003,0.2948,40926.7,40926.7,28.91,200684.55
TN_002406,Teamfight Tactics Tier Championship 2017,G_19,2017,12,2017-12-10,2017-12-23,13,Tier 3 (B-Tier / Minor),Offline (LAN),Garena,Germany,Cologne,DEU,102008.46,0,149657,62026,4838.03,78,TM_00106,0.6816,102008.46,102008.46,41.45,372156.15
TN_002407,Apex Legends Tier Championship 2023,G_12,2023,8,2023-08-14,2023-09-17,34,Tier 2 (A-Tier / Major),Offline (LAN),EA / Respawn,Thailand,Bangkok,THA,603161.1,0,1209001,496005,84320.85,170,TM_00145,0.4989,603161.1,603161.1,41.03,2480025.0
TN_002408,Apex Legends Tier Championship 2024,G_12,2024,12,2024-12-04,2025-01-02,29,Tier 2 (A-Tier / Major),Offline (LAN),EA / Respawn,Indonesia,Jakarta,IDN,332586.85,0,1193761,405040,93969.28,232,TM_00107,0.2786,332586.85,332586.85,33.93,3240320.0
TN_002409,CrossFire Tier Championship 2014,G_20,2014,8,2014-08-23,2014-09-22,30,Tier 2 (A-Tier / Major),Offline (LAN),Garena,United States,Seattle,USA,343737.04,0,626490,207521,49805.04,240,TM_00109,0.5487,343737.04,343737.04,33.12,1660168.0
TN_002410,League of Legends Tier Championship 2015,G_01,2015,7,2015-07-28,2015-08-10,13,Tier 4 (Regional / Qualifier),Offline (LAN),Riot Games,Germany,Cologne,DEU,52596.54,0,28584,12079,942.16,78,TM_00018,1.8401,52596.54,52596.54,42.26,72473.85
TN_002411,CrossFire Tier Championship 2014,G_20,2014,7,2014-07-08,2014-08-08,31,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,Philippines,Manila,PHL,320305.25,0,371814,129856,28178.75,217,TM_00165,0.8615,320305.25,320305.25,34.92,908991.94
TN_002412,Free Fire Tier Championship 2022,G_14,2022,1,2022-01-03,2022-01-17,14,Tier 4 (Regional / Qualifier),Online,Garena,Online,Online,GLB,14108.63,0,51808,18291,1536.44,84,TM_00097,0.2723,14108.63,14108.63,35.31,109745.71
TN_002413,Teamfight Tactics Tier Championship 2015,G_19,2015,8,2015-08-13,2015-08-25,12,Tier 3 (B-Tier / Minor),Offline (LAN),PGL,Germany,Berlin,DEU,49944.37,0,131098,45886,3303.79,72,TM_00063,0.381,49944.37,49944.37,35.0,275315.83
TN_002414,Street Fighter 6 Tier Championship 2022,G_17,2022,7,2022-07-14,2022-08-11,28,Tier 1 (S-Tier / Premier),Offline (LAN),Capcom,Philippines,Manila,PHL,5507704.85,0,4663427,1571852,220059.28,140,TM_00088,1.181,5507704.85,852341.4587500001,33.71,7859260.0
TN_002415,CrossFire Tier Championship 2023,G_20,2023,10,2023-10-23,2023-11-06,14,Tier 4 (Regional / Qualifier),Online,Smilegate,Online,Online,GLB,5936.99,0,94076,39679,3333.04,84,TM_00120,0.0631,5936.99,5936.99,42.18,238074.29
TN_002416,League of Legends Tier Championship 2013,G_01,2013,8,2013-08-21,2013-09-06,16,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Indonesia,Jakarta,IDN,167915.98,0,18547,7878,882.34,112,TM_00010,9.0535,167915.98,167915.98,42.48,55146.25
TN_002417,Call of Duty: Warzone Tier Championship 2021,G_15,2021,3,2021-03-06,2021-03-17,11,Tier 3 (B-Tier / Minor),Online,Moonton,Online,Online,GLB,102447.41,0,199621,58104,3195.72,55,TM_00131,0.5132,102447.41,102447.41,29.11,290520.0
TN_002418,Rocket League Tier Championship 2020,G_10,2020,8,2020-08-10,2020-08-22,12,Tier 4 (Regional / Qualifier),Online,Psyonix,Online,Online,GLB,5767.38,0,46826,14289,1028.81,72,TM_00089,0.1232,5767.38,5767.38,30.52,85734.17
TN_002419,Dota 2 Tier Championship 2025,G_02,2025,6,2025-06-19,2025-06-30,11,Tier 3 (B-Tier / Minor),Online,ESL FACEIT Group,Online,Online,GLB,176683.3,1,338010,118059,7791.89,66,TM_00005,0.5227,176683.3,176683.3,34.93,708353.64
TN_002420,League of Legends Tier Championship 2013,G_01,2013,6,2013-06-11,2013-07-10,29,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,United Kingdom,London,GBR,1040713.77,0,145194,51976,12058.43,232,TM_00023,7.1677,1040713.77,852341.4587500001,35.8,415807.93
TN_002421,StarCraft II Tier Championship 2025,G_13,2025,3,2025-03-14,2025-04-16,33,Tier 1 (S-Tier / Premier),Offline (LAN),Blizzard,Singapore,Singapore,SGP,1368337.25,0,7450421,2477661,654102.5,264,TM_00173,0.1837,1368337.25,852341.4587500001,33.26,19821287.88
TN_002422,Fortnite Tier Championship 2017,G_08,2017,7,2017-07-10,2017-08-10,31,Tier 2 (A-Tier / Major),Offline (LAN),Epic Games,South Korea,Seoul,KOR,798368.91,0,700733,240384,44711.42,186,TM_00055,1.1393,798368.91,798368.91,34.3,1442303.87
TN_002423,PUBG: Battlegrounds Tier Championship 2013,G_18,2013,9,2013-09-12,2013-09-20,8,Tier 3 (B-Tier / Minor),Offline (LAN),ESL FACEIT Group,South Korea,Seoul,KOR,160107.03,0,204189,71559,2862.36,40,TM_00095,0.7841,160107.03,160107.03,35.05,357795.0
TN_002424,Fortnite Tier Championship 2020,G_08,2020,12,2020-12-10,2020-12-14,4,Tier 3 (B-Tier / Minor),Online,Garena,Online,Online,GLB,121459.85,0,235436,75243,1504.86,20,TM_00114,0.5159,121459.85,121459.85,31.96,376215.0
TN_002425,Free Fire Tier Championship 2018,G_14,2018,7,2018-07-11,2018-08-11,31,Tier 2 (A-Tier / Major),Offline (LAN),Moonton,United Kingdom,London,GBR,122768.55,0,277071,86166,16026.88,186,TM_00126,0.4431,122768.55,122768.55,31.1,516996.13
TN_002426,VALORANT Tier Championship 2013,G_04,2013,10,2013-10-03,2013-11-04,32,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Germany,Cologne,DEU,525244.34,0,367539,150167,33637.41,224,TM_00169,1.4291,525244.34,525244.34,40.86,1051169.06
TN_002427,VALORANT Tier Championship 2017,G_04,2017,7,2017-07-12,2017-08-12,31,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,United States,Los Angeles,USA,817522.9,0,746643,275407,68300.94,248,TM_00042,1.0949,817522.9,817522.9,36.89,2203256.13
TN_002428,Tekken 8 Tier Championship 2019,G_16,2019,2,2019-02-21,2019-02-28,7,Tier 3 (B-Tier / Minor),Offline (LAN),Bandai Namco,United States,Seattle,USA,81023.1,0,217177,74050,4146.8,56,TM_00162,0.3731,81023.1,81023.1,34.1,592400.0
TN_002429,Tekken 8 Tier Championship 2019,G_16,2019,1,2019-01-02,2019-01-05,3,Tier 3 (B-Tier / Minor),Offline (LAN),Bandai Namco,Thailand,Bangkok,THA,180992.15,0,229543,82059,1230.88,15,TM_00160,0.7885,180992.15,180992.15,35.75,410293.33
TN_002430,StarCraft II Tier Championship 2022,G_13,2022,12,2022-12-20,2022-12-27,7,Tier 3 (B-Tier / Minor),Offline (LAN),Blizzard,Germany,Berlin,DEU,72502.62,0,62705,23829,1167.62,49,TM_00177,1.1562,72502.62,72502.62,38.0,166802.86
TN_002431,Teamfight Tactics Tier Championship 2019,G_19,2019,10,2019-10-23,2019-11-22,30,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Germany,Berlin,DEU,445161.71,0,1051813,415850,99804.0,240,TM_00159,0.4232,445161.71,445161.71,39.54,3326800.0
TN_002432,Teamfight Tactics Tier Championship 2022,G_19,2022,9,2022-09-27,2022-10-07,10,Tier 3 (B-Tier / Minor),Online,BLAST,Online,Online,GLB,147838.6,0,153495,47439,3795.12,80,TM_00159,0.9631,147838.6,147838.6,30.91,379512.0
TN_002433,Teamfight Tactics Tier Championship 2020,G_19,2020,1,2020-01-21,2020-02-24,34,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,France,Paris,FRA,358993.09,0,1563056,659295,112080.15,170,TM_00106,0.2297,358993.09,358993.09,42.18,3296475.0
TN_002434,Teamfight Tactics Tier Championship 2020,G_19,2020,3,2020-03-19,2020-04-02,14,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Poland,Katowice,POL,597823.46,0,822161,232982,16308.74,70,TM_00099,0.7271,597823.46,597823.46,28.34,1164910.0
TN_002435,Free Fire Tier Championship 2024,G_14,2024,12,2024-12-05,2025-01-08,34,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Singapore,Singapore,SGP,131807.71,0,1487929,528794,89894.98,170,TM_00040,0.0886,131807.71,131807.71,35.54,2643970.0
TN_002436,Rocket League Tier Championship 2021,G_10,2021,2,2021-02-21,2021-03-06,13,Tier 3 (B-Tier / Minor),Offline (LAN),ESL FACEIT Group,Indonesia,Jakarta,IDN,90762.84,0,280855,99598,10358.19,104,TM_00080,0.3232,90762.84,90762.84,35.46,796783.85
TN_002437,Rainbow Six Siege Tier Championship 2012,G_09,2012,5,2012-05-06,2012-05-18,12,Tier 4 (Regional / Qualifier),Online,Ubisoft,Online,Online,GLB,5439.32,0,44831,14321,859.26,60,TM_00123,0.1213,5439.32,5439.32,31.94,71605.0
TN_002438,Mobile Legends: Bang Bang Tier Championship 2019,G_07,2019,7,2019-07-22,2019-08-04,13,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,5559.13,0,60719,25859,2353.17,91,TM_00054,0.0916,5559.13,5559.13,42.59,181013.08
TN_002439,Street Fighter 6 Tier Championship 2023,G_17,2023,3,2023-03-06,2023-03-11,5,Tier 3 (B-Tier / Minor),Online,PGL,Online,Online,GLB,100500.68,0,520995,171360,5140.8,30,TM_00074,0.1929,100500.68,100500.68,32.89,1028160.0
TN_002440,VALORANT Tier Championship 2024,G_04,2024,7,2024-07-20,2024-07-26,6,Tier 3 (B-Tier / Minor),Online,ESL FACEIT Group,Online,Online,GLB,49478.58,0,398246,120381,3611.43,30,TM_00017,0.1242,49478.58,49478.58,30.23,601905.0
TN_002441,Call of Duty: Warzone Tier Championship 2023,G_15,2023,7,2023-07-06,2023-07-20,14,Tier 2 (A-Tier / Major),Offline (LAN),Garena,China,Shanghai,CHN,659130.19,0,2408429,739558,62122.87,84,TM_00051,0.2737,659130.19,659130.19,30.71,4437347.86
TN_002442,PUBG Mobile Tier Championship 2023,G_05,2023,1,2023-01-05,2023-01-24,19,Tier 1 (S-Tier / Premier),Offline (LAN),Krafton / Tencent,Vietnam,Hanoi,VNM,982273.12,0,6472333,2620344,398292.29,152,TM_00048,0.1518,982273.12,852341.4587500001,40.49,20962752.11
TN_002443,Fortnite Tier Championship 2015,G_08,2015,11,2015-11-23,2015-12-11,18,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,Philippines,Manila,PHL,411683.48,0,823694,255056,36728.06,144,TM_00112,0.4998,411683.48,411683.48,30.96,2040447.78
TN_002444,Rainbow Six Siege Tier Championship 2015,G_09,2015,6,2015-06-08,2015-06-18,10,Tier 4 (Regional / Qualifier),Online,Ubisoft,Online,Online,GLB,12129.19,0,70946,24646,1725.22,70,TM_00049,0.171,12129.19,12129.19,34.74,172522.0
TN_002445,PUBG Mobile Tier Championship 2018,G_05,2018,1,2018-01-23,2018-02-21,29,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Singapore,Singapore,SGP,161088.25,0,846868,277602,56353.21,203,TM_00024,0.1902,161088.25,161088.25,32.78,1943214.14
TN_002446,StarCraft II Tier Championship 2020,G_13,2020,5,2020-05-13,2020-06-09,27,Tier 2 (A-Tier / Major),Offline (LAN),Garena,Thailand,Bangkok,THA,150989.44,0,829450,356272,67335.41,189,TM_00025,0.182,150989.44,150989.44,42.95,2493904.07
TN_002447,Rainbow Six Siege Tier Championship 2019,G_09,2019,1,2019-01-24,2019-02-24,31,Tier 2 (A-Tier / Major),Offline (LAN),Ubisoft,Indonesia,Jakarta,IDN,165010.29,0,568018,250779,62193.19,248,TM_00133,0.2905,165010.29,165010.29,44.15,2006231.94
TN_002448,PUBG Mobile Tier Championship 2024,G_05,2024,4,2024-04-12,2024-04-19,7,Tier 3 (B-Tier / Minor),Offline (LAN),Krafton / Tencent,Vietnam,Ho Chi Minh City,VNM,34556.38,0,343066,150185,7359.06,49,TM_00139,0.1007,34556.38,34556.38,43.78,1051294.29
TN_002449,VALORANT Tier Championship 2025,G_04,2025,4,2025-04-09,2025-04-25,16,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Singapore,Singapore,SGP,769707.96,0,875643,277606,31091.87,112,TM_00143,0.879,769707.96,769707.96,31.7,1943241.88
TN_002450,Apex Legends Tier Championship 2018,G_12,2018,7,2018-07-21,2018-08-21,31,Tier 2 (A-Tier / Major),Offline (LAN),EA / Respawn,Philippines,Manila,PHL,183972.22,0,1094598,453064,112359.87,248,TM_00145,0.1681,183972.22,183972.22,41.39,3624511.94
TN_002451,CrossFire Tier Championship 2014,G_20,2014,6,2014-06-28,2014-07-09,11,Tier 3 (B-Tier / Minor),Online,Smilegate,Online,Online,GLB,44495.45,0,170889,72704,4798.46,66,TM_00167,0.2604,44495.45,44495.45,42.54,436223.64
TN_002452,Free Fire Tier Championship 2016,G_14,2016,11,2016-11-24,2016-12-24,30,Tier 2 (A-Tier / Major),Offline (LAN),PGL,Vietnam,Hanoi,VNM,425450.38,0,1148291,328679,69022.59,210,TM_00022,0.3705,425450.38,425450.38,28.62,2300753.0
TN_002453,Free Fire Tier Championship 2019,G_14,2019,9,2019-09-24,2019-10-29,35,Tier 2 (A-Tier / Major),Offline (LAN),Garena,France,Paris,FRA,572947.7,0,1442486,444635,108935.57,245,TM_00043,0.3972,572947.7,572947.7,30.82,3112444.86
TN_002454,Teamfight Tactics Tier Championship 2015,G_19,2015,11,2015-11-18,2015-12-22,34,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Philippines,Manila,PHL,469192.16,0,687118,199363,40670.05,204,TM_00106,0.6828,469192.16,469192.16,29.01,1196177.94
TN_002455,Apex Legends Tier Championship 2015,G_12,2015,7,2015-07-27,2015-08-16,20,Tier 1 (S-Tier / Premier),Offline (LAN),EA / Respawn,United Kingdom,London,GBR,2001027.5,0,3298028,1411253,225800.48,160,TM_00152,0.6067,2001027.5,852341.4587500001,42.79,11290024.0
TN_002456,Free Fire Tier Championship 2016,G_14,2016,7,2016-07-27,2016-08-07,11,Tier 3 (B-Tier / Minor),Offline (LAN),Garena,Vietnam,Ho Chi Minh City,VNM,102411.91,0,192465,58055,4470.23,77,TM_00157,0.5321,102411.91,102411.91,30.16,406384.55
TN_002457,CrossFire Tier Championship 2015,G_20,2015,4,2015-04-05,2015-05-10,35,Tier 1 (S-Tier / Premier),Offline (LAN),Smilegate,South Korea,Seoul,KOR,821410.29,0,2801877,854753,239330.84,280,TM_00120,0.2932,821410.29,821410.29,30.51,6838024.0
TN_002458,League of Legends Tier Championship 2024,G_01,2024,8,2024-08-12,2024-08-26,14,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,United Kingdom,London,GBR,215779.76,0,1739552,496877,48693.95,98,TM_00146,0.124,215779.76,215779.76,28.56,3478139.29
TN_002459,Teamfight Tactics Tier Championship 2012,G_19,2012,4,2012-04-06,2012-04-19,13,Tier 3 (B-Tier / Minor),Online,Riot Games,Online,Online,GLB,173889.4,0,185069,68980,7173.92,104,TM_00065,0.9396,173889.4,173889.4,37.27,551840.0
TN_002460,Counter-Strike 2 Tier Championship 2023,G_03,2023,10,2023-10-18,2023-10-31,13,Tier 4 (Regional / Qualifier),Offline (LAN),Valve,Poland,Katowice,POL,15016.37,0,69839,21940,1996.54,91,TM_00144,0.215,15016.37,15016.37,31.42,153580.0
TN_002461,Street Fighter 6 Tier Championship 2023,G_17,2023,5,2023-05-08,2023-05-22,14,Tier 3 (B-Tier / Minor),Online,Capcom,Online,Online,GLB,169929.91,0,384737,146438,16401.06,112,TM_00069,0.4417,169929.91,169929.91,38.06,1171504.29
TN_002462,Call of Duty: Warzone Tier Championship 2025,G_15,2025,10,2025-10-23,2025-10-31,8,Tier 4 (Regional / Qualifier),Online,Moonton,Online,Online,GLB,13524.51,0,21225,9059,362.36,40,TM_00116,0.6372,13524.51,13524.51,42.68,45295.0
TN_002463,Fortnite Tier Championship 2024,G_08,2024,6,2024-06-01,2024-06-25,24,Tier 2 (A-Tier / Major),Offline (LAN),ESL FACEIT Group,Vietnam,Ho Chi Minh City,VNM,552993.16,0,1460572,503027,84508.54,168,TM_00053,0.3786,552993.16,552993.16,34.44,3521189.17
TN_002464,VALORANT Tier Championship 2022,G_04,2022,12,2022-12-02,2023-01-02,31,Tier 2 (A-Tier / Major),Offline (LAN),Riot Games,Germany,Berlin,DEU,351876.15,0,1973235,712017,154507.69,217,TM_00086,0.1783,351876.15,351876.15,36.08,4984119.03
TN_002465,CrossFire Tier Championship 2021,G_20,2021,7,2021-07-15,2021-07-29,14,Tier 2 (A-Tier / Major),Offline (LAN),Smilegate,Germany,Berlin,DEU,325224.32,0,1537474,449132,31439.24,70,TM_00156,0.2115,325224.32,325224.32,29.21,2245660.0
TN_002466,Rocket League Tier Championship 2015,G_10,2015,8,2015-08-07,2015-08-26,19,Tier 1 (S-Tier / Premier),Offline (LAN),Moonton,Vietnam,Hanoi,VNM,1000178.13,0,1697193,744262,84845.87,114,TM_00092,0.5893,1000178.13,852341.4587500001,43.85,4465572.11
TN_002467,Call of Duty: Warzone Tier Championship 2018,G_15,2018,10,2018-10-02,2018-10-30,28,Tier 1 (S-Tier / Premier),Offline (LAN),PGL,Saudi Arabia,Riyadh,SAU,3784696.05,0,3706466,1408730,315555.52,224,TM_00067,1.0211,3784696.05,852341.4587500001,38.01,11269840.0
TN_002468,Overwatch 2 Tier Championship 2019,G_11,2019,3,2019-03-28,2019-04-04,7,Tier 3 (B-Tier / Minor),Offline (LAN),BLAST,Singapore,Singapore,SGP,76522.0,0,305299,96380,3373.3,35,TM_00172,0.2506,76522.0,76522.0,31.57,481900.0
TN_002469,Arena of Valor Tier Championship 2024,G_06,2024,4,2024-04-18,2024-05-04,16,Tier 1 (S-Tier / Premier),Offline (LAN),Garena,South Korea,Seoul,KOR,931970.09,0,5674105,1737861,166834.66,96,TM_00031,0.1642,931970.09,852341.4587500001,30.63,10427166.25
TN_002470,VALORANT Tier Championship 2024,G_04,2024,6,2024-06-18,2024-07-05,17,Tier 2 (A-Tier / Major),Offline (LAN),BLAST,Thailand,Bangkok,THA,214508.41,0,1304241,557011,47345.93,85,TM_00143,0.1645,214508.41,214508.41,42.71,2785054.71
TN_002471,PUBG Mobile Tier Championship 2022,G_05,2022,11,2022-11-05,2022-11-19,14,Tier 4 (Regional / Qualifier),Online,ESL FACEIT Group,Online,Online,GLB,14567.55,0,84975,30322,2971.56,98,TM_00048,0.1714,14567.55,14567.55,35.68,212254.29
TN_002472,Rainbow Six Siege Tier Championship 2013,G_09,2013,6,2013-06-01,2013-06-12,11,Tier 3 (B-Tier / Minor),Offline (LAN),ESL FACEIT Group,Germany,Berlin,DEU,40560.42,0,225328,90826,6993.6,77,TM_00123,0.18,40560.42,40560.42,40.31,635781.82
TN_002473,Street Fighter 6 Tier Championship 2025,G_17,2025,4,2025-04-11,2025-04-15,4,Tier 4 (Regional / Qualifier),Offline (LAN),PGL,France,Paris,FRA,36304.71,0,184967,69829,2234.53,32,TM_00091,0.1963,36304.71,36304.71,37.75,558632.5
TN_002474,Overwatch 2 Tier Championship 2025,G_11,2025,10,2025-10-09,2025-10-30,21,Tier 2 (A-Tier / Major),Offline (LAN),Blizzard,France,Paris,FRA,1312456.97,0,2664100,862408,144884.54,168,TM_00147,0.4926,1312456.97,852341.4587500001,32.37,6899263.81
