Placement_ID,Tournament_ID,Rank,Rank_Label,Team_ID,Prize_Money_USD,Prize_Share_Pct,Is_Winner
PLC_0013997,TN_002088,7,7th Place,TM_00042,1767.17,3.0,0
PLC_0013998,TN_002089,1,1st Place (Champion),TM_00142,3393.07,45.0,1
PLC_0013999,TN_002089,2,2nd Place,TM_00167,1508.03,20.0,0
PLC_0014000,TN_002089,3,3rd Place,TM_00026,904.82,12.0,0
PLC_0014001,TN_002089,4,4th Place,TM_00156,603.21,8.0,0
PLC_0014002,TN_002089,5,5th Place,TM_00068,377.01,5.0,0
PLC_0014003,TN_002089,6,6th Place,TM_00021,301.61,4.0,0
PLC_0014004,TN_002089,7,7th Place,TM_00109,226.2,3.0,0
PLC_0014005,TN_002090,1,1st Place (Champion),TM_00173,22744.66,45.0,1
PLC_0014006,TN_002090,2,2nd Place,TM_00177,10108.74,20.0,0
PLC_0014007,TN_002090,3,3rd Place,TM_00025,6065.24,12.0,0
PLC_0014008,TN_002090,4,4th Place,TM_00132,4043.5,8.0,0
PLC_0014009,TN_002090,5,5th Place,TM_00082,2527.18,5.0,0
PLC_0014010,TN_002090,6,6th Place,TM_00155,2021.75,4.0,0
PLC_0014011,TN_002090,7,7th Place,TM_00036,1516.31,3.0,0
PLC_0014012,TN_002091,1,1st Place (Champion),TM_00087,279869.58,45.0,1
PLC_0014013,TN_002091,2,2nd Place,TM_00175,124386.48,20.0,0
PLC_0014014,TN_002091,3,3rd Place,TM_00104,74631.89,12.0,0
PLC_0014015,TN_002091,4,4th Place,TM_00013,49754.59,8.0,0
PLC_0014016,TN_002091,5,5th Place,TM_00014,31096.62,5.0,0
PLC_0014017,TN_002091,6,6th Place,TM_00122,24877.3,4.0,0
PLC_0014018,TN_002091,7,7th Place,TM_00168,18657.97,3.0,0
PLC_0014019,TN_002092,1,1st Place (Champion),TM_00177,131423.91,45.0,1
PLC_0014020,TN_002092,2,2nd Place,TM_00132,58410.63,20.0,0
PLC_0014021,TN_002092,3,3rd Place,TM_00155,35046.38,12.0,0
PLC_0014022,TN_002092,4,4th Place,TM_00036,23364.25,8.0,0
PLC_0014023,TN_002092,5,5th Place,TM_00173,14602.66,5.0,0
PLC_0014024,TN_002092,6,6th Place,TM_00082,11682.13,4.0,0
PLC_0014025,TN_002092,7,7th Place,TM_00025,8761.59,3.0,0
PLC_0014026,TN_002093,1,1st Place (Champion),TM_00095,252816.16,45.0,1
PLC_0014027,TN_002093,2,2nd Place,TM_00027,112362.74,20.0,0
PLC_0014028,TN_002093,3,3rd Place,TM_00071,67417.64,12.0,0
PLC_0014029,TN_002093,4,4th Place,TM_00077,44945.1,8.0,0
PLC_0014030,TN_002093,5,5th Place,TM_00119,28090.68,5.0,0
PLC_0014031,TN_002093,6,6th Place,TM_00140,22472.55,4.0,0
PLC_0014032,TN_002093,7,7th Place,TM_00174,16854.41,3.0,0
PLC_0014033,TN_002093,8,8th Place,TM_00163,16854.41,3.0,0
PLC_0014034,TN_002094,1,1st Place (Champion),TM_00155,14881.02,45.0,1
PLC_0014035,TN_002094,2,2nd Place,TM_00173,6613.79,20.0,0
PLC_0014036,TN_002094,3,3rd Place,TM_00177,3968.27,12.0,0
PLC_0014037,TN_002094,4,4th Place,TM_00082,2645.51,8.0,0
PLC_0014038,TN_002094,5,5th Place,TM_00036,1653.45,5.0,0
PLC_0014039,TN_002094,6,6th Place,TM_00132,1322.76,4.0,0
PLC_0014040,TN_002094,7,7th Place,TM_00025,992.07,3.0,0
PLC_0014041,TN_002095,1,1st Place (Champion),TM_00140,25099.15,45.0,1
PLC_0014042,TN_002095,2,2nd Place,TM_00174,11155.18,20.0,0
PLC_0014043,TN_002095,3,3rd Place,TM_00027,6693.11,12.0,0
PLC_0014044,TN_002095,4,4th Place,TM_00071,4462.07,8.0,0
PLC_0014045,TN_002095,5,5th Place,TM_00045,2788.79,5.0,0
PLC_0014046,TN_002095,6,6th Place,TM_00119,2231.04,4.0,0
PLC_0014047,TN_002095,7,7th Place,TM_00095,1673.28,3.0,0
PLC_0014048,TN_002095,8,8th Place,TM_00077,1673.28,3.0,0
PLC_0014049,TN_002096,1,1st Place (Champion),TM_00126,8669.9,45.0,1
PLC_0014050,TN_002096,2,2nd Place,TM_00137,3853.29,20.0,0
PLC_0014051,TN_002096,3,3rd Place,TM_00157,2311.97,12.0,0
PLC_0014052,TN_002096,4,4th Place,TM_00101,1541.32,8.0,0
PLC_0014053,TN_002096,5,5th Place,TM_00022,963.32,5.0,0
PLC_0014054,TN_002097,1,1st Place (Champion),TM_00037,5542.84,45.0,1
PLC_0014055,TN_002097,2,2nd Place,TM_00105,2463.49,20.0,0
PLC_0014056,TN_002097,3,3rd Place,TM_00114,1478.09,12.0,0
PLC_0014057,TN_002097,4,4th Place,TM_00053,985.39,8.0,0
PLC_0014058,TN_002097,5,5th Place,TM_00083,615.87,5.0,0
PLC_0014059,TN_002097,6,6th Place,TM_00066,492.7,4.0,0
PLC_0014060,TN_002097,7,7th Place,TM_00034,369.52,3.0,0
PLC_0014061,TN_002097,8,8th Place,TM_00112,369.52,3.0,0
PLC_0014062,TN_002098,1,1st Place (Champion),TM_00101,150117.57,45.0,1
PLC_0014063,TN_002098,2,2nd Place,TM_00148,66718.92,20.0,0
PLC_0014064,TN_002098,3,3rd Place,TM_00022,40031.35,12.0,0
PLC_0014065,TN_002098,4,4th Place,TM_00040,26687.57,8.0,0
PLC_0014066,TN_002098,5,5th Place,TM_00126,16679.73,5.0,0
PLC_0014067,TN_002099,1,1st Place (Champion),TM_00144,51142.4,45.0,1
PLC_0014068,TN_002099,2,2nd Place,TM_00102,22729.95,20.0,0
PLC_0014069,TN_002099,3,3rd Place,TM_00009,13637.97,12.0,0
PLC_0014070,TN_002099,4,4th Place,TM_00006,9091.98,8.0,0
PLC_0014071,TN_002099,5,5th Place,TM_00075,5682.49,5.0,0
PLC_0014072,TN_002099,6,6th Place,TM_00078,4545.99,4.0,0
PLC_0014073,TN_002099,7,7th Place,TM_00039,3409.49,3.0,0
PLC_0014074,TN_002099,8,8th Place,TM_00047,3409.49,3.0,0
PLC_0014075,TN_002100,1,1st Place (Champion),TM_00085,41025.78,45.0,1
PLC_0014076,TN_002100,2,2nd Place,TM_00017,18233.68,20.0,0
PLC_0014077,TN_002100,3,3rd Place,TM_00077,10940.21,12.0,0
PLC_0014078,TN_002100,4,4th Place,TM_00127,7293.47,8.0,0
PLC_0014079,TN_002100,5,5th Place,TM_00030,4558.42,5.0,0
PLC_0014080,TN_002100,6,6th Place,TM_00124,3646.74,4.0,0
PLC_0014081,TN_002100,7,7th Place,TM_00157,2735.05,3.0,0
PLC_0014082,TN_002101,1,1st Place (Champion),TM_00037,8755.38,45.0,1
PLC_0014083,TN_002101,2,2nd Place,TM_00055,3891.28,20.0,0
PLC_0014084,TN_002101,3,3rd Place,TM_00171,2334.77,12.0,0
PLC_0014085,TN_002101,4,4th Place,TM_00053,1556.51,8.0,0
PLC_0014086,TN_002101,5,5th Place,TM_00046,972.82,5.0,0
PLC_0014087,TN_002102,1,1st Place (Champion),TM_00161,269847.49,45.0,1
PLC_0014088,TN_002102,2,2nd Place,TM_00003,119932.22,20.0,0
PLC_0014089,TN_002102,3,3rd Place,TM_00004,71959.33,12.0,0
PLC_0014090,TN_002102,4,4th Place,TM_00005,47972.89,8.0,0
PLC_0014091,TN_002102,5,5th Place,TM_00098,29983.06,5.0,0
PLC_0014092,TN_002102,6,6th Place,TM_00029,23986.44,4.0,0
PLC_0014093,TN_002102,7,7th Place,TM_00062,17989.83,3.0,0
PLC_0014094,TN_002102,8,8th Place,TM_00129,17989.83,3.0,0
PLC_0014095,TN_002103,1,1st Place (Champion),TM_00071,1790280.55,45.0,1
PLC_0014096,TN_002103,2,2nd Place,TM_00045,795680.25,20.0,0
PLC_0014097,TN_002103,3,3rd Place,TM_00095,477408.15,12.0,0
PLC_0014098,TN_002103,4,4th Place,TM_00119,318272.1,8.0,0
PLC_0014099,TN_002103,5,5th Place,TM_00174,198920.06,5.0,0
PLC_0014100,TN_002104,1,1st Place (Champion),TM_00158,9959.62,45.0,1
PLC_0014101,TN_002104,2,2nd Place,TM_00076,4426.5,20.0,0
PLC_0014102,TN_002104,3,3rd Place,TM_00110,2655.9,12.0,0
PLC_0014103,TN_002104,4,4th Place,TM_00096,1770.6,8.0,0
PLC_0014104,TN_002104,5,5th Place,TM_00172,1106.62,5.0,0
PLC_0014105,TN_002104,6,6th Place,TM_00147,885.3,4.0,0
PLC_0014106,TN_002104,7,7th Place,TM_00113,663.98,3.0,0
PLC_0014107,TN_002105,1,1st Place (Champion),TM_00049,21094.95,45.0,1
PLC_0014108,TN_002105,2,2nd Place,TM_00060,9375.53,20.0,0
PLC_0014109,TN_002105,3,3rd Place,TM_00123,5625.32,12.0,0
PLC_0014110,TN_002105,4,4th Place,TM_00057,3750.21,8.0,0
PLC_0014111,TN_002105,5,5th Place,TM_00133,2343.88,5.0,0
PLC_0014112,TN_002105,6,6th Place,TM_00111,1875.11,4.0,0
PLC_0014113,TN_002105,7,7th Place,TM_00084,1406.33,3.0,0
PLC_0014114,TN_002106,1,1st Place (Champion),TM_00139,80481.18,45.0,1
PLC_0014115,TN_002106,2,2nd Place,TM_00073,35769.41,20.0,0
PLC_0014116,TN_002106,3,3rd Place,TM_00162,21461.65,12.0,0
PLC_0014117,TN_002106,4,4th Place,TM_00030,14307.76,8.0,0
PLC_0014118,TN_002106,5,5th Place,TM_00144,8942.35,5.0,0
PLC_0014119,TN_002106,6,6th Place,TM_00024,7153.88,4.0,0
PLC_0014120,TN_002106,7,7th Place,TM_00130,5365.41,3.0,0
PLC_0014121,TN_002107,1,1st Place (Champion),TM_00123,880745.54,45.0,1
PLC_0014122,TN_002107,2,2nd Place,TM_00084,391442.46,20.0,0
PLC_0014123,TN_002107,3,3rd Place,TM_00060,234865.48,12.0,0
PLC_0014124,TN_002107,4,4th Place,TM_00057,156576.99,8.0,0
PLC_0014125,TN_002107,5,5th Place,TM_00127,97860.62,5.0,0
PLC_0014126,TN_002108,1,1st Place (Champion),TM_00051,40042.38,45.0,1
PLC_0014127,TN_002108,2,2nd Place,TM_00164,17796.61,20.0,0
PLC_0014128,TN_002108,3,3rd Place,TM_00058,10677.97,12.0,0
PLC_0014129,TN_002108,4,4th Place,TM_00067,7118.64,8.0,0
PLC_0014130,TN_002108,5,5th Place,TM_00090,4449.15,5.0,0
PLC_0014131,TN_002109,1,1st Place (Champion),TM_00014,18540.67,45.0,1
PLC_0014132,TN_002109,2,2nd Place,TM_00054,8240.3,20.0,0
PLC_0014133,TN_002109,3,3rd Place,TM_00015,4944.18,12.0,0
PLC_0014134,TN_002109,4,4th Place,TM_00122,3296.12,8.0,0
PLC_0014135,TN_002109,5,5th Place,TM_00168,2060.07,5.0,0
PLC_0014136,TN_002109,6,6th Place,TM_00104,1648.06,4.0,0
PLC_0014137,TN_002109,7,7th Place,TM_00175,1236.04,3.0,0
PLC_0014138,TN_002110,1,1st Place (Champion),TM_00108,449119.96,45.0,1
PLC_0014139,TN_002110,2,2nd Place,TM_00039,199608.87,20.0,0
PLC_0014140,TN_002110,3,3rd Place,TM_00075,119765.32,12.0,0
PLC_0014141,TN_002110,4,4th Place,TM_00047,79843.55,8.0,0
PLC_0014142,TN_002110,5,5th Place,TM_00144,49902.22,5.0,0
PLC_0014143,TN_002110,6,6th Place,TM_00006,39921.77,4.0,0
PLC_0014144,TN_002110,7,7th Place,TM_00009,29941.33,3.0,0
PLC_0014145,TN_002111,1,1st Place (Champion),TM_00117,924747.5,45.0,1
PLC_0014146,TN_002111,2,2nd Place,TM_00136,410998.89,20.0,0
PLC_0014147,TN_002111,3,3rd Place,TM_00033,246599.33,12.0,0
PLC_0014148,TN_002111,4,4th Place,TM_00011,164399.56,8.0,0
PLC_0014149,TN_002111,5,5th Place,TM_00170,102749.72,5.0,0
PLC_0014150,TN_002111,6,6th Place,TM_00081,82199.78,4.0,0
PLC_0014151,TN_002111,7,7th Place,TM_00103,61649.83,3.0,0
PLC_0014152,TN_002112,1,1st Place (Champion),TM_00174,5837.58,45.0,1
PLC_0014153,TN_002112,2,2nd Place,TM_00077,2594.48,20.0,0
PLC_0014154,TN_002112,3,3rd Place,TM_00119,1556.69,12.0,0
PLC_0014155,TN_002112,4,4th Place,TM_00095,1037.79,8.0,0
PLC_0014156,TN_002112,5,5th Place,TM_00163,648.62,5.0,0
PLC_0014157,TN_002112,6,6th Place,TM_00071,518.9,4.0,0
PLC_0014158,TN_002112,7,7th Place,TM_00045,389.17,3.0,0
PLC_0014159,TN_002112,8,8th Place,TM_00027,389.17,3.0,0
PLC_0014160,TN_002113,1,1st Place (Champion),TM_00140,921810.39,45.0,1
PLC_0014161,TN_002113,2,2nd Place,TM_00027,409693.51,20.0,0
PLC_0014162,TN_002113,3,3rd Place,TM_00045,245816.1,12.0,0
PLC_0014163,TN_002113,4,4th Place,TM_00071,163877.4,8.0,0
PLC_0014164,TN_002113,5,5th Place,TM_00163,102423.38,5.0,0
PLC_0014165,TN_002113,6,6th Place,TM_00095,81938.7,4.0,0
PLC_0014166,TN_002113,7,7th Place,TM_00077,61454.03,3.0,0
PLC_0014167,TN_002113,8,8th Place,TM_00119,61454.03,3.0,0
PLC_0014168,TN_002114,1,1st Place (Champion),TM_00146,360153.73,45.0,1
PLC_0014169,TN_002114,2,2nd Place,TM_00001,160068.33,20.0,0
PLC_0014170,TN_002114,3,3rd Place,TM_00007,96041.0,12.0,0
PLC_0014171,TN_002114,4,4th Place,TM_00002,64027.33,8.0,0
PLC_0014172,TN_002114,5,5th Place,TM_00072,40017.08,5.0,0
PLC_0014173,TN_002115,1,1st Place (Champion),TM_00104,8946.2,45.0,1
PLC_0014174,TN_002115,2,2nd Place,TM_00015,3976.09,20.0,0
PLC_0014175,TN_002115,3,3rd Place,TM_00013,2385.65,12.0,0
PLC_0014176,TN_002115,4,4th Place,TM_00054,1590.44,8.0,0
PLC_0014177,TN_002115,5,5th Place,TM_00168,994.02,5.0,0
PLC_0014178,TN_002115,6,6th Place,TM_00122,795.22,4.0,0
PLC_0014179,TN_002115,7,7th Place,TM_00175,596.41,3.0,0
PLC_0014180,TN_002116,1,1st Place (Champion),TM_00044,90369.75,45.0,1
PLC_0014181,TN_002116,2,2nd Place,TM_00154,40164.33,20.0,0
PLC_0014182,TN_002116,3,3rd Place,TM_00151,24098.6,12.0,0
PLC_0014183,TN_002116,4,4th Place,TM_00041,16065.73,8.0,0
PLC_0014184,TN_002116,5,5th Place,TM_00091,10041.08,5.0,0
PLC_0014185,TN_002117,1,1st Place (Champion),TM_00158,580843.96,45.0,1
PLC_0014186,TN_002117,2,2nd Place,TM_00147,258152.87,20.0,0
PLC_0014187,TN_002117,3,3rd Place,TM_00096,154891.72,12.0,0
PLC_0014188,TN_002117,4,4th Place,TM_00110,103261.15,8.0,0
PLC_0014189,TN_002117,5,5th Place,TM_00076,64538.22,5.0,0
PLC_0014190,TN_002117,6,6th Place,TM_00113,51630.57,4.0,0
PLC_0014191,TN_002117,7,7th Place,TM_00172,38722.93,3.0,0
PLC_0014192,TN_002117,8,8th Place,TM_00135,38722.93,3.0,0
PLC_0014193,TN_002118,1,1st Place (Champion),TM_00031,204871.16,45.0,1
PLC_0014194,TN_002118,2,2nd Place,TM_00117,91053.85,20.0,0
PLC_0014195,TN_002118,3,3rd Place,TM_00103,54632.31,12.0,0
PLC_0014196,TN_002118,4,4th Place,TM_00011,36421.54,8.0,0
PLC_0014197,TN_002118,5,5th Place,TM_00130,22763.46,5.0,0
PLC_0014198,TN_002118,6,6th Place,TM_00170,18210.77,4.0,0
PLC_0014199,TN_002118,7,7th Place,TM_00081,13658.08,3.0,0
PLC_0014200,TN_002118,8,8th Place,TM_00136,13658.08,3.0,0
PLC_0014201,TN_002119,1,1st Place (Champion),TM_00009,14068.12,45.0,1
PLC_0014202,TN_002119,2,2nd Place,TM_00075,6252.5,20.0,0
PLC_0014203,TN_002119,3,3rd Place,TM_00144,3751.5,12.0,0
PLC_0014204,TN_002119,4,4th Place,TM_00108,2501.0,8.0,0
PLC_0014205,TN_002119,5,5th Place,TM_00102,1563.12,5.0,0
PLC_0014206,TN_002120,1,1st Place (Champion),TM_00144,2515.28,45.0,1
PLC_0014207,TN_002120,2,2nd Place,TM_00047,1117.9,20.0,0
PLC_0014208,TN_002120,3,3rd Place,TM_00006,670.74,12.0,0
PLC_0014209,TN_002120,4,4th Place,TM_00075,447.16,8.0,0
PLC_0014210,TN_002120,5,5th Place,TM_00108,279.48,5.0,0
PLC_0014211,TN_002121,1,1st Place (Champion),TM_00024,52033.52,45.0,1
PLC_0014212,TN_002121,2,2nd Place,TM_00061,23126.01,20.0,0
PLC_0014213,TN_002121,3,3rd Place,TM_00136,13875.61,12.0,0
PLC_0014214,TN_002121,4,4th Place,TM_00173,9250.4,8.0,0
PLC_0014215,TN_002121,5,5th Place,TM_00105,5781.5,5.0,0
PLC_0014216,TN_002121,6,6th Place,TM_00077,4625.2,4.0,0
PLC_0014217,TN_002121,7,7th Place,TM_00161,3468.9,3.0,0
PLC_0014218,TN_002122,1,1st Place (Champion),TM_00100,64446.92,45.0,1
PLC_0014219,TN_002122,2,2nd Place,TM_00050,28643.08,20.0,0
PLC_0014220,TN_002122,3,3rd Place,TM_00141,17185.85,12.0,0
PLC_0014221,TN_002122,4,4th Place,TM_00124,11457.23,8.0,0
PLC_0014222,TN_002122,5,5th Place,TM_00115,7160.77,5.0,0
PLC_0014223,TN_002123,1,1st Place (Champion),TM_00044,28951.96,45.0,1
PLC_0014224,TN_002123,2,2nd Place,TM_00041,12867.54,20.0,0
PLC_0014225,TN_002123,3,3rd Place,TM_00091,7720.52,12.0,0
PLC_0014226,TN_002123,4,4th Place,TM_00074,5147.01,8.0,0
PLC_0014227,TN_002123,5,5th Place,TM_00088,3216.88,5.0,0
PLC_0014228,TN_002123,6,6th Place,TM_00151,2573.51,4.0,0
PLC_0014229,TN_002123,7,7th Place,TM_00069,1930.13,3.0,0
PLC_0014230,TN_002124,1,1st Place (Champion),TM_00060,12386.75,45.0,1
PLC_0014231,TN_002124,2,2nd Place,TM_00123,5505.22,20.0,0
PLC_0014232,TN_002124,3,3rd Place,TM_00111,3303.13,12.0,0
PLC_0014233,TN_002124,4,4th Place,TM_00084,2202.09,8.0,0
PLC_0014234,TN_002124,5,5th Place,TM_00049,1376.31,5.0,0
PLC_0014235,TN_002124,6,6th Place,TM_00133,1101.04,4.0,0
PLC_0014236,TN_002124,7,7th Place,TM_00127,825.78,3.0,0
PLC_0014237,TN_002124,8,8th Place,TM_00057,825.78,3.0,0
PLC_0014238,TN_002125,1,1st Place (Champion),TM_00049,125968.02,45.0,1
PLC_0014239,TN_002125,2,2nd Place,TM_00133,55985.79,20.0,0
PLC_0014240,TN_002125,3,3rd Place,TM_00127,33591.47,12.0,0
PLC_0014241,TN_002125,4,4th Place,TM_00084,22394.32,8.0,0
PLC_0014242,TN_002125,5,5th Place,TM_00057,13996.45,5.0,0
PLC_0014243,TN_002125,6,6th Place,TM_00123,11197.16,4.0,0
PLC_0014244,TN_002125,7,7th Place,TM_00060,8397.87,3.0,0
PLC_0014245,TN_002125,8,8th Place,TM_00111,8397.87,3.0,0
PLC_0014246,TN_002126,1,1st Place (Champion),TM_00153,178246.26,45.0,1
PLC_0014247,TN_002126,2,2nd Place,TM_00065,79220.56,20.0,0
PLC_0014248,TN_002126,3,3rd Place,TM_00079,47532.34,12.0,0
PLC_0014249,TN_002126,4,4th Place,TM_00106,31688.22,8.0,0
PLC_0014250,TN_002126,5,5th Place,TM_00159,19805.14,5.0,0
PLC_0014251,TN_002127,1,1st Place (Champion),TM_00108,149303.34,45.0,1
PLC_0014252,TN_002127,2,2nd Place,TM_00102,66357.04,20.0,0
PLC_0014253,TN_002127,3,3rd Place,TM_00078,39814.22,12.0,0
PLC_0014254,TN_002127,4,4th Place,TM_00032,26542.82,8.0,0
PLC_0014255,TN_002127,5,5th Place,TM_00009,16589.26,5.0,0
PLC_0014256,TN_002127,6,6th Place,TM_00144,13271.41,4.0,0
PLC_0014257,TN_002127,7,7th Place,TM_00047,9953.56,3.0,0
PLC_0014258,TN_002128,1,1st Place (Champion),TM_00041,529686.46,45.0,1
PLC_0014259,TN_002128,2,2nd Place,TM_00154,235416.2,20.0,0
PLC_0014260,TN_002128,3,3rd Place,TM_00091,141249.72,12.0,0
PLC_0014261,TN_002128,4,4th Place,TM_00044,94166.48,8.0,0
PLC_0014262,TN_002128,5,5th Place,TM_00149,58854.05,5.0,0
PLC_0014263,TN_002128,6,6th Place,TM_00151,47083.24,4.0,0
PLC_0014264,TN_002128,7,7th Place,TM_00069,35312.43,3.0,0
PLC_0014265,TN_002129,1,1st Place (Champion),TM_00039,75568.1,45.0,1
PLC_0014266,TN_002129,2,2nd Place,TM_00032,33585.82,20.0,0
PLC_0014267,TN_002129,3,3rd Place,TM_00009,20151.49,12.0,0
PLC_0014268,TN_002129,4,4th Place,TM_00006,13434.33,8.0,0
PLC_0014269,TN_002129,5,5th Place,TM_00078,8396.45,5.0,0
PLC_0014270,TN_002129,6,6th Place,TM_00075,6717.16,4.0,0
PLC_0014271,TN_002129,7,7th Place,TM_00102,5037.87,3.0,0
PLC_0014272,TN_002129,8,8th Place,TM_00108,5037.87,3.0,0
PLC_0014273,TN_002130,1,1st Place (Champion),TM_00006,23305.08,45.0,1
PLC_0014274,TN_002130,2,2nd Place,TM_00078,10357.81,20.0,0
PLC_0014275,TN_002130,3,3rd Place,TM_00108,6214.69,12.0,0
PLC_0014276,TN_002130,4,4th Place,TM_00102,4143.13,8.0,0
PLC_0014277,TN_002130,5,5th Place,TM_00075,2589.45,5.0,0
PLC_0014278,TN_002130,6,6th Place,TM_00039,2071.56,4.0,0
PLC_0014279,TN_002130,7,7th Place,TM_00144,1553.67,3.0,0
PLC_0014280,TN_002130,8,8th Place,TM_00047,1553.67,3.0,0
PLC_0014281,TN_002131,1,1st Place (Champion),TM_00057,46470.79,45.0,1
PLC_0014282,TN_002131,2,2nd Place,TM_00133,20653.69,20.0,0
PLC_0014283,TN_002131,3,3rd Place,TM_00049,12392.21,12.0,0
PLC_0014284,TN_002131,4,4th Place,TM_00127,8261.47,8.0,0
PLC_0014285,TN_002131,5,5th Place,TM_00111,5163.42,5.0,0
PLC_0014286,TN_002131,6,6th Place,TM_00084,4130.74,4.0,0
PLC_0014287,TN_002131,7,7th Place,TM_00060,3098.05,3.0,0
PLC_0014288,TN_002131,8,8th Place,TM_00123,3098.05,3.0,0
PLC_0014289,TN_002132,1,1st Place (Champion),TM_00102,103435.93,45.0,1
PLC_0014290,TN_002132,2,2nd Place,TM_00075,45971.52,20.0,0
PLC_0014291,TN_002132,3,3rd Place,TM_00047,27582.91,12.0,0
PLC_0014292,TN_002132,4,4th Place,TM_00039,18388.61,8.0,0
PLC_0014293,TN_002132,5,5th Place,TM_00009,11492.88,5.0,0
PLC_0014294,TN_002132,6,6th Place,TM_00032,9194.3,4.0,0
PLC_0014295,TN_002132,7,7th Place,TM_00144,6895.73,3.0,0
PLC_0014296,TN_002132,8,8th Place,TM_00006,6895.73,3.0,0
PLC_0014297,TN_002133,1,1st Place (Champion),TM_00174,32602.05,45.0,1
PLC_0014298,TN_002133,2,2nd Place,TM_00045,14489.8,20.0,0
PLC_0014299,TN_002133,3,3rd Place,TM_00140,8693.88,12.0,0
PLC_0014300,TN_002133,4,4th Place,TM_00119,5795.92,8.0,0
PLC_0014301,TN_002133,5,5th Place,TM_00077,3622.45,5.0,0
PLC_0014302,TN_002133,6,6th Place,TM_00027,2897.96,4.0,0
PLC_0014303,TN_002133,7,7th Place,TM_00095,2173.47,3.0,0
PLC_0014304,TN_002133,8,8th Place,TM_00071,2173.47,3.0,0
PLC_0014305,TN_002134,1,1st Place (Champion),TM_00102,250411.55,45.0,1
PLC_0014306,TN_002134,2,2nd Place,TM_00006,111294.02,20.0,0
PLC_0014307,TN_002134,3,3rd Place,TM_00009,66776.41,12.0,0
PLC_0014308,TN_002134,4,4th Place,TM_00108,44517.61,8.0,0
PLC_0014309,TN_002134,5,5th Place,TM_00047,27823.51,5.0,0
PLC_0014310,TN_002134,6,6th Place,TM_00078,22258.8,4.0,0
PLC_0014311,TN_002134,7,7th Place,TM_00032,16694.1,3.0,0
PLC_0014312,TN_002135,1,1st Place (Champion),TM_00053,10058.45,45.0,1
PLC_0014313,TN_002135,2,2nd Place,TM_00114,4470.42,20.0,0
PLC_0014314,TN_002135,3,3rd Place,TM_00171,2682.25,12.0,0
PLC_0014315,TN_002135,4,4th Place,TM_00112,1788.17,8.0,0
PLC_0014316,TN_002135,5,5th Place,TM_00037,1117.61,5.0,0
PLC_0014317,TN_002135,6,6th Place,TM_00066,894.08,4.0,0
PLC_0014318,TN_002135,7,7th Place,TM_00105,670.56,3.0,0
PLC_0014319,TN_002136,1,1st Place (Champion),TM_00076,22897.44,45.0,1
PLC_0014320,TN_002136,2,2nd Place,TM_00147,10176.64,20.0,0
PLC_0014321,TN_002136,3,3rd Place,TM_00158,6105.99,12.0,0
PLC_0014322,TN_002136,4,4th Place,TM_00096,4070.66,8.0,0
PLC_0014323,TN_002136,5,5th Place,TM_00172,2544.16,5.0,0
PLC_0014324,TN_002136,6,6th Place,TM_00110,2035.33,4.0,0
PLC_0014325,TN_002136,7,7th Place,TM_00113,1526.5,3.0,0
PLC_0014326,TN_002136,8,8th Place,TM_00135,1526.5,3.0,0
PLC_0014327,TN_002137,1,1st Place (Champion),TM_00052,129678.47,45.0,1
PLC_0014328,TN_002137,2,2nd Place,TM_00065,57634.87,20.0,0
PLC_0014329,TN_002137,3,3rd Place,TM_00121,34580.92,12.0,0
PLC_0014330,TN_002137,4,4th Place,TM_00159,23053.95,8.0,0
PLC_0014331,TN_002137,5,5th Place,TM_00099,14408.72,5.0,0
PLC_0014332,TN_002138,1,1st Place (Champion),TM_00167,45867.42,45.0,1
PLC_0014333,TN_002138,2,2nd Place,TM_00156,20385.52,20.0,0
PLC_0014334,TN_002138,3,3rd Place,TM_00109,12231.31,12.0,0
PLC_0014335,TN_002138,4,4th Place,TM_00068,8154.21,8.0,0
PLC_0014336,TN_002138,5,5th Place,TM_00165,5096.38,5.0,0
PLC_0014337,TN_002138,6,6th Place,TM_00026,4077.1,4.0,0
PLC_0014338,TN_002138,7,7th Place,TM_00150,3057.83,3.0,0
PLC_0014339,TN_002138,8,8th Place,TM_00138,3057.83,3.0,0
PLC_0014340,TN_002139,1,1st Place (Champion),TM_00033,46224.7,45.0,1
PLC_0014341,TN_002139,2,2nd Place,TM_00081,20544.31,20.0,0
PLC_0014342,TN_002139,3,3rd Place,TM_00103,12326.59,12.0,0
PLC_0014343,TN_002139,4,4th Place,TM_00012,8217.72,8.0,0
PLC_0014344,TN_002139,5,5th Place,TM_00130,5136.08,5.0,0
PLC_0014345,TN_002139,6,6th Place,TM_00170,4108.86,4.0,0
PLC_0014346,TN_002139,7,7th Place,TM_00011,3081.65,3.0,0
PLC_0014347,TN_002139,8,8th Place,TM_00064,3081.65,3.0,0
PLC_0014348,TN_002140,1,1st Place (Champion),TM_00127,11950.62,45.0,1
PLC_0014349,TN_002140,2,2nd Place,TM_00133,5311.39,20.0,0
PLC_0014350,TN_002140,3,3rd Place,TM_00049,3186.83,12.0,0
PLC_0014351,TN_002140,4,4th Place,TM_00111,2124.56,8.0,0
PLC_0014352,TN_002140,5,5th Place,TM_00060,1327.85,5.0,0
PLC_0014353,TN_002141,1,1st Place (Champion),TM_00173,410330.48,45.0,1
PLC_0014354,TN_002141,2,2nd Place,TM_00082,182369.1,20.0,0
PLC_0014355,TN_002141,3,3rd Place,TM_00025,109421.46,12.0,0
